"","sub.id","sub.name","sub.sys","sub.status","pri.id","pri.name","pri.status"
"633",4900,"KINDER MORGAN TEJAS PIPELINE","Gas Transmission","ACTIVE",18092,"Kinder Morgan","Current"
"634",4900,"KINDER MORGAN TEJAS PIPELINE","UNGS","ACTIVE",2564,"Kinder Morgan","Current"
"635",4906,"EXXONMOBIL PIPELINE CO","Gas Transmission","ACTIVE",4906,"ExxonMobil","Current"
"636",4906,"EXXONMOBIL PIPELINE CO","Hazardous Liquid","ACTIVE",4906,"ExxonMobil","Current"
"637",4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION","Gas Distribution","ACTIVE",4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation","Current"
"638",4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION","Gas Gathering","ACTIVE",4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation","Current"
"639",4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION","Gas Transmission","ACTIVE",4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation","Current"
"640",4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION","Hazardous Liquid","ACTIVE",4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation","Current"
"641",5020,"FAIRFAX PUBLIC WORKS AUTHORITY","Gas Distribution","ACTIVE",5020,"FAIRFAX PUBLIC WORKS AUTHORITY","Current"
"642",5030,"FAIRFIELD MUNICIPAL GAS UTILITY","Gas Distribution","ACTIVE",5030,"FAIRFIELD MUNICIPAL GAS UTILITY","Current"
"643",5040,"FAIRHOPE GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",5040,"FAIRHOPE GAS SYSTEM, CITY OF","Current"
"644",5055,"FALFURRIAS UTILITY BOARD","Gas Distribution","ACTIVE",5055,"FALFURRIAS UTILITY BOARD","Current"
"645",5057,"FALLS CITY UTILITIES","Gas Distribution","ACTIVE",5057,"FALLS CITY UTILITIES","Current"
"646",5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC","Hazardous Liquid","ACTIVE",5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC","Current"
"647",5090,"FAYETTE GAS BOARD, CITY OF","Gas Distribution","ACTIVE",5090,"FAYETTE GAS BOARD, CITY OF","Current"
"648",5110,"FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.","Gas Distribution","ACTIVE",5110,"FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.","Current"
"649",5160,"FILLMORE GAS CO INC","Gas Distribution","ACTIVE",5160,"FILLMORE GAS CO INC","Current"
"650",5170,"FINDLAY GAS UTILITIES, VILLAGE OF","Gas Distribution","ACTIVE",5170,"FINDLAY GAS UTILITIES, VILLAGE OF","Current"
"651",5200,"FITCHBURG GAS & ELECTRIC LIGHT CO","Gas Distribution","ACTIVE",13800,"Unitil","Current"
"652",5200,"FITCHBURG GAS & ELECTRIC LIGHT CO","LNG Plant/Facility","ACTIVE",5200,"FITCHBURG GAS & ELECTRIC LIGHT CO","Current"
"653",5210,"FITZGERALD WATER LIGHT & BOND COMMISSION","Gas Distribution","ACTIVE",5210,"FITZGERALD WATER LIGHT & BOND COMMISSION","Current"
"654",5220,"FLAT ROCK GAS DEPT","Gas Distribution","ACTIVE",5220,"FLAT ROCK GAS DEPT","Current"
"655",5230,"FLEMINGSBURG UTILITIES SYSTEM","Gas Distribution","ACTIVE",5230,"FLEMINGSBURG UTILITIES SYSTEM","Current"
"656",5240,"FLINTROCK GAS, INC.","Gas Distribution","INACTIVE",5240,"FLINTROCK GAS, INC.","Current"
"657",5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF","Gas Distribution","ACTIVE",5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF","Current"
"658",5290,"FLORALA UTILITY BOARD, CITY OF","Gas Distribution","ACTIVE",5290,"FLORALA UTILITY BOARD, CITY OF","Current"
"659",5300,"FLORENCE GAS DEPT, CITY OF","Gas Distribution","ACTIVE",5300,"FLORENCE GAS DEPT, CITY OF","Current"
"660",5304,"FLORIDA GAS TRANSMISSION CO","Gas Transmission","ACTIVE",32099,"Energy Transfer","Current"
"661",5304,"FLORIDA GAS TRANSMISSION CO","Gas Transmission","ACTIVE",15105,"Southern Union","Superseded"
"662",5320,"DUKE ENERGY FLORIDA, LLC D/B/A DUKE ENERGY","Hazardous Liquid","INACTIVE",5320,"PROGRESS ENERGY","Current"
"663",5330,"FLORIDA PUBLIC UTILITIES CO","Gas Distribution","ACTIVE",5330,"Chesapeake – Florida","Current"
"664",5330,"FLORIDA PUBLIC UTILITIES CO","Gas Transmission","ACTIVE",5330,"Chesapeake – Florida","Current"
"665",5335,"F M C CORPORATION","Gas Transmission","INACTIVE",39447,"TRONOX ALKALI CORPORATION","Current"
"666",5335,"F M C CORPORATION","Gas Transmission","INACTIVE",5335,"F M C CORPORATION","Superseded"
"667",5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)","Gas Distribution","ACTIVE",5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)","Current"
"668",5350,"FORAKER GAS CO","Gas Distribution","ACTIVE",5350,"FORAKER GAS CO","Current"
"669",5360,"FORD CITY UTILITIES GAS DEPT","Gas Distribution","INACTIVE",5360,"FORD CITY UTILITIES GAS DEPT","Current"
"670",5370,"FOREST HILL GAS SYSTEM","Gas Distribution","ACTIVE",5370,"FOREST HILL GAS SYSTEM","Current"
"671",5400,"FORT GAINES GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",5400,"FORT GAINES GAS SYSTEM, CITY OF","Current"
"672",5405,"FORT COBB FUEL IRRIGATION AUTH","Gas Distribution","INACTIVE",5405,"FORT COBB FUEL IRRIGATION AUTH","Current"
"673",5410,"FORT HILL NATURAL GAS AUTH","Gas Distribution","ACTIVE",5410,"FORT HILL NATURAL GAS AUTH","Current"
"674",5420,"FORT MEADE, CITY OF","Gas Distribution","INACTIVE",5420,"FORT MEADE, CITY OF","Current"
"675",5440,"FORT MORGAN GAS DEPT, CITY OF","Gas Distribution","ACTIVE",5440,"FORT MORGAN GAS DEPT, CITY OF","Current"
"676",5460,"FORT PIERCE UTILITIES AUTH - GAS DEPT","Gas Distribution","ACTIVE",5460,"FORT PIERCE UTILITIES AUTH - GAS DEPT","Current"
"677",5470,"FORT STOCKTON MUNICIPAL SYSTEM, CITY OF","Gas Distribution","ACTIVE",5470,"FORT STOCKTON MUNICIPAL SYSTEM, CITY OF","Current"
"678",5490,"FORT VALLEY GAS DEPARTMENT, CITY OF","Gas Distribution","ACTIVE",5490,"FORT VALLEY GAS DEPARTMENT, CITY OF","Current"
"679",5510,"FOUNTAIN INN NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",5510,"FOUNTAIN INN NATURAL GAS SYSTEM","Current"
"680",5520,"FOUNTAINTOWN GAS CO INC","Gas Distribution","ACTIVE",5520,"FOUNTAINTOWN GAS CO INC","Current"
"681",5524,"FOUR STAR OIL & GAS CO","Gas Gathering","INACTIVE",5524,"FOUR STAR OIL & GAS CO","Current"
"682",5524,"FOUR STAR OIL & GAS CO","Gas Transmission","INACTIVE",31336,"Chevron","Current"
"683",5524,"FOUR STAR OIL & GAS CO","Hazardous Liquid","INACTIVE",31707,"chevron","Current"
"684",5550,"FRANKLIN GAS DEPT, CITY OF","Gas Distribution","ACTIVE",5550,"FRANKLIN GAS DEPT, CITY OF","Current"
"685",5580,"FRANNIE - DEAVER UTILITIES","Gas Distribution","ACTIVE",5580,"FRANNIE - DEAVER UTILITIES","Current"
"686",5600,"FREEDOM MUNICIPAL TRUST AUTHORITY","Gas Distribution","ACTIVE",5600,"FREEDOM MUNICIPAL TRUST AUTHORITY","Current"
"687",5613,"FREMONT DEPT OF UTIL - GAS DIV","Gas Distribution","ACTIVE",5613,"FREMONT DEPT OF UTIL - GAS DIV","Current"
"688",5620,"FRIARS POINT MUNICIPLE GAS, TOWN OF","Gas Distribution","INACTIVE",5620,"FRIARS POINT MUNICIPLE GAS, TOWN OF","Current"
"689",5640,"FRIENDSHIP GAS DEPT","Gas Distribution","ACTIVE",5640,"FRIENDSHIP GAS DEPT","Current"
"690",5670,"FULTON, CITY OF","Gas Distribution","ACTIVE",5670,"FULTON, CITY OF","Current"
"691",5680,"FULTON GAS SYSTEM","Gas Distribution","ACTIVE",5680,"FULTON GAS SYSTEM","Current"
"692",5690,"FULTON MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",5690,"FULTON MUNICIPAL GAS SYSTEM","Current"
"693",5700,"FULTONDALE GAS BOARD","Gas Distribution","ACTIVE",5700,"FULTONDALE GAS BOARD","Current"
"694",6030,"GAINESVILLE REGIONAL UTIL GAS DEPT","Gas Distribution","ACTIVE",6030,"GAINESVILLE REGIONAL UTIL GAS DEPT","Current"
"695",6030,"GAINESVILLE REGIONAL UTIL GAS DEPT","Gas Transmission","ACTIVE",6030,"GAINESVILLE REGIONAL UTIL GAS DEPT","Current"
"696",6035,"GALLAWAY GAS DEPT, CITY OF","Gas Distribution","ACTIVE",6035,"GALLAWAY GAS DEPT, CITY OF","Current"
"697",6040,"GALLATIN NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",6040,"GALLATIN NATURAL GAS SYSTEM","Current"
"698",6080,"GARDEN PLAIN GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",6080,"GARDEN PLAIN GAS SYSTEM, CITY OF","Current"
"699",6100,"GARNETT MUNICIPAL SYSTEM, CITY OF","Gas Distribution","ACTIVE",6100,"GARNETT MUNICIPAL SYSTEM, CITY OF","Current"
"700",6101,"GARRISON, CITY OF","Gas Distribution","ACTIVE",6101,"GARRISON, CITY OF","Current"
"701",6110,"GARY, CITY OF","Gas Distribution","ACTIVE",6110,"GARY, CITY OF","Current"
"702",6141,"NEW MEXICO GAS COMPANY","Gas Distribution","ACTIVE",6141,"NEW MEXICO GAS COMPANY","Current"
"703",6141,"NEW MEXICO GAS COMPANY","Gas Transmission","ACTIVE",6141,"NEW MEXICO GAS COMPANY","Current"
"704",6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF","Current"
"705",6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF","Current"
"706",6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF","Gas Distribution","ACTIVE",6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF","Current"
"707",6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF","Current"
"708",6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF","Current"
"709",6235,"VERNON PARISH, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6235,"VERNON PARISH, GAS UTIL DIST # 1 OF","Current"
"710",6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF","Gas Distribution","ACTIVE",6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF","Current"
"711",6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF","Gas Distribution","ACTIVE",6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF","Current"
"712",6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF","Gas Distribution","ACTIVE",6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF","Current"
"713",6243,"HAWAII GAS","Gas Distribution","ACTIVE",6243,"HAWAI`IGAS","Current"
"714",6243,"HAWAII GAS","Gas Transmission","ACTIVE",6243,"HAWAI`IGAS","Current"
"715",6243,"HAWAII GAS","LNG Plant/Facility","ACTIVE",6243,"HAWAI`IGAS","Current"
"716",6255,"VERNON E FAULCONER INC","Gas Gathering","ACTIVE",6255,"VERNON E FAULCONER INC","Current"
"717",6255,"VERNON E FAULCONER INC","Gas Transmission","ACTIVE",6255,"VERNON E FAULCONER INC","Current"
"718",6270,"GEARY UTILITIES AUTH","Gas Distribution","ACTIVE",6270,"GEARY UTILITIES AUTH","Current"
"719",6280,"GEFF MUNICIPAL GAS UTILITY, VILLAGE OF","Gas Distribution","ACTIVE",6280,"GEFF MUNICIPAL GAS UTILITY, VILLAGE OF","Current"
"720",6320,"GENEVA COUNTY GAS DIST","Gas Distribution","ACTIVE",6320,"GENEVA COUNTY GAS DIST","Current"
"721",6330,"GEORGE WEST, CITY OF","Gas Distribution","ACTIVE",6330,"GEORGE WEST, CITY OF","Current"
"722",6345,"GEORGIA-PACIFIC CONSUMER","Gas Transmission","ACTIVE",22855,"Flint Hills Resources, LC","Current"
"723",6345,"GEORGIA-PACIFIC CONSUMER","Gas Transmission","ACTIVE",6345,"GEORGIA PACIFIC LLC - CROSSETT PAPER OPERATIONS","Current"
"724",6370,"GIBSON COUNTY UTIL DIST","Gas Distribution","ACTIVE",6370,"GIBSON COUNTY UTIL DIST","Current"
"725",6390,"GILMORE CITY MUNICIPAL GAS SYSTEM INC","Gas Distribution","ACTIVE",6390,"GILMORE CITY MUNICIPAL GAS SYSTEM INC","Current"
"726",6400,"GLENMORA GAS DEPT, TOWN OF","Gas Distribution","INACTIVE",6400,"GLENMORA GAS DEPT, TOWN OF","Current"
"727",6410,"GLOSTER MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",6410,"GLOSTER MUNICIPAL GAS SYSTEM","Current"
"728",6420,"GOLDEN MEADOW GAS DEPT, TOWN OF","Gas Distribution","INACTIVE",6420,"GOLDEN MEADOW GAS DEPT, TOWN OF","Current"
"729",6430,"GOLDSMITH GAS DEPT, CITY OF","Gas Distribution","ACTIVE",6430,"GOLDSMITH GAS DEPT, CITY OF","Current"
"730",6440,"GONZALES GAS CO, TOWN OF","Gas Distribution","ACTIVE",6440,"GONZALES GAS CO, TOWN OF","Current"
"731",6460,"GORDO WATER GAS & SEWER BOARD, TOWN OF","Gas Distribution","ACTIVE",6460,"GORDO WATER GAS & SEWER BOARD, TOWN OF","Current"
"732",6470,"GRAETTINGER MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",6470,"GRAETTINGER MUNICIPAL GAS SYSTEM","Current"
"733",6484,"GRAHAM COUNTY UTIL INC","Gas Distribution","ACTIVE",6484,"GRAHAM COUNTY UTIL INC","Current"
"734",6490,"GRANBY GAS, CITY OF","Gas Distribution","ACTIVE",6490,"GRANBY GAS, CITY OF","Current"
"735",6500,"GRAND COUTEAU MUNICIPAL SYSTEM","Gas Distribution","ACTIVE",6500,"GRAND COUTEAU MUNICIPAL SYSTEM","Current"
"736",6510,"GRAND ISLE, TOWN OF","Gas Distribution","ACTIVE",6510,"GRAND ISLE, TOWN OF","Current"
"737",6540,"GRANDFALLS UTILITY SYSTEM","Gas Distribution","ACTIVE",6540,"GRANDFALLS UTILITY SYSTEM","Current"
"738",6550,"GRAND TOWER MUNICIPAL GAS SYSTEM, VILLAGE OF","Gas Distribution","ACTIVE",6550,"GRAND TOWER MUNICIPAL GAS SYSTEM, VILLAGE OF","Current"
"739",6560,"GRANDVIEW MUNICIPAL GAS","Gas Distribution","ACTIVE",6560,"GRANDVIEW MUNICIPAL GAS","Current"
"740",6570,"GRANITE, TOWN OF","Gas Distribution","ACTIVE",6570,"GRANITE, TOWN OF","Current"
"741",6580,"GRANITE STATE GAS TRANSMISSION INC","Gas Transmission","ACTIVE",6580,"GRANITE STATE GAS TRANSMISSION INC","Current"
"742",6590,"GRANT CITY GAS CO","Gas Distribution","ACTIVE",6590,"GRANT CITY GAS CO","Current"
"743",6600,"GRANTVILLE GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",6600,"GRANTVILLE GAS SYSTEM, CITY OF","Current"
"744",6601,"GRANVILLE, CITY OF","Gas Distribution","INACTIVE",6601,"GRANVILLE, CITY OF","Current"
"745",6620,"GRAYSON UTILITIES COMMISSION, CITY OF","Gas Distribution","ACTIVE",6620,"GRAYSON UTILITIES COMMISSION, CITY OF","Current"
"746",6630,"GRAYSVILLE MUNICIPAL GAS SYSTEM","Gas Distribution","ACTIVE",6630,"GRAYSVILLE MUNICIPAL GAS SYSTEM","Current"
"747",6640,"GRAYVILLE GAS DEPT, CITY OF","Gas Distribution","ACTIVE",6640,"GRAYVILLE GAS DEPT, CITY OF","Current"
"748",6640,"GRAYVILLE GAS DEPT, CITY OF","Gas Transmission","ACTIVE",6640,"GRAYVILLE GAS DEPT, CITY OF","Current"
"749",6660,"GREAT LAKES GAS TRANSMISSION LIMITED PARTNERSHIP","Gas Transmission","ACTIVE",405,"TransCanada","Current"
"750",6690,"GREAT PLAINS NATURAL GAS CO","Gas Distribution","ACTIVE",6690,"GREAT PLAINS NATURAL GAS CO","Current"
"751",6690,"GREAT PLAINS NATURAL GAS CO","Gas Transmission","ACTIVE",6690,"GREAT PLAINS NATURAL GAS CO","Current"
"752",6710,"BELVAN PARTNERS LP","Hazardous Liquid","INACTIVE",32232,"WTG Hugoton","Current"
"753",6716,"GREATER DICKSON GAS AUTHORITY","Gas Distribution","ACTIVE",6716,"GREATER DICKSON GAS AUTHORITY","Current"
"754",6720,"ATMOS ENERGY CORPORATION - COLORADO/KANSAS","Gas Distribution","ACTIVE",4473,"Atmos","Current"
"755",6720,"ATMOS ENERGY CORPORATION - COLORADO/KANSAS","Gas Transmission","ACTIVE",4473,"Atmos","Current"
"756",6720,"ATMOS ENERGY CORPORATION - COLORADO/KANSAS","UNGS","ACTIVE",4473,"Atmos","Current"
"757",6740,"GREEN CITY MUNICIPAL NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",6740,"GREEN CITY MUNICIPAL NATURAL GAS SYSTEM","Current"
"758",6740,"GREEN CITY MUNICIPAL NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",31814,"USDI","Superseded"
"759",6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF","Current"
"760",6770,"GREENSBURG GAS & WATER, TOWN OF","Gas Distribution","ACTIVE",6770,"GREENSBURG GAS & WATER, TOWN OF","Current"
"761",6780,"GREENUP, VILLAGE OF","Gas Distribution","ACTIVE",6780,"GREENUP, VILLAGE OF","Current"
"762",6790,"GREENVILLE UTILITIES COMMISSION","Gas Distribution","ACTIVE",6790,"GREENVILLE UTILITIES COMMISSION","Current"
"763",6790,"GREENVILLE UTILITIES COMMISSION","LNG Plant/Facility","ACTIVE",6790,"GREENVILLE UTILITIES COMMISSION","Current"
"764",6810,"GREENWOOD COMMISSION OF PUBLIC WORKS","Gas Distribution","ACTIVE",6810,"GREENWOOD COMMISSION OF PUBLIC WORKS","Current"
"765",6810,"GREENWOOD COMMISSION OF PUBLIC WORKS","Gas Transmission","ACTIVE",6810,"GREENWOOD COMMISSION OF PUBLIC WORKS","Current"
"766",6820,"GREER COMMISSION OF PUBLIC WORKS","Gas Distribution","ACTIVE",6820,"GREER COMMISSION OF PUBLIC WORKS","Current"
"767",6830,"GREY FOREST UTILITIES","Gas Distribution","ACTIVE",6830,"GREY FOREST UTILITIES","Current"
"768",6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF","Gas Distribution","ACTIVE",6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF","Current"
"769",6850,"GULF BREEZE, CITY OF","Gas Distribution","ACTIVE",6850,"GULF BREEZE, CITY OF","Current"
"770",6864,"GRUVER, CITY OF","Gas Distribution","ACTIVE",6864,"GRUVER, CITY OF","Current"
"771",6911,"GULF STATE PIPELINE CO INC","Hazardous Liquid","ACTIVE",6911,"GULF STATE PIPELINE CO INC","Current"
"772",6920,"ENTERGY LOUISIANA, LLC","Gas Distribution","ACTIVE",6920,"ENTERGY GULF STATES","Current"
"773",6950,"GUTHRIE CENTER MUNICIPAL UTILITIES","Gas Distribution","ACTIVE",6950,"GUTHRIE CENTER MUNICIPAL UTILITIES","Current"
"774",6960,"GUYMON MUNICIPAL GAS CO","Gas Distribution","ACTIVE",6960,"GUYMON MUNICIPAL GAS CO","Current"
"775",7009,"EXCO RESOURCES (PA), LLC","Gas Gathering","INACTIVE",7009,"EXCO RESOURCES (PA), LLC","Current"
"776",7009,"EXCO RESOURCES (PA), LLC","Gas Transmission","INACTIVE",7009,"EXCO RESOURCES (PA), LLC","Current"
"777",7020,"HALLOCK GAS DEPT, VILLAGE OF","Gas Distribution","ACTIVE",7020,"HALLOCK GAS DEPT, VILLAGE OF","Current"
"778",7020,"HALLOCK GAS DEPT, VILLAGE OF","Gas Transmission","ACTIVE",7020,"HALLOCK GAS DEPT, VILLAGE OF","Current"
"779",7025,"HALLS GAS DEPT, TOWN OF","Gas Distribution","ACTIVE",7025,"HALLS GAS DEPT, TOWN OF","Current"
"780",7030,"HALSTEAD GAS DEPT, CITY OF","Gas Distribution","ACTIVE",7030,"HALSTEAD GAS DEPT, CITY OF","Current"
"781",7040,"HAMILTON GAS DEPT, CITY OF","Gas Distribution","ACTIVE",7040,"HAMILTON GAS DEPT, CITY OF","Current"
"782",7050,"HAMPSHIRE GAS CO","Gas Transmission","ACTIVE",7050,"HAMPSHIRE GAS CO","Current"
"783",7050,"HAMPSHIRE GAS CO","UNGS","ACTIVE",7050,"HAMPSHIRE GAS CO","Current"
"784",7060,"HARDEMAN - FAYETTE UTILITY DISTRICT","Gas Distribution","ACTIVE",7060,"HARDEMAN - FAYETTE UTILITY DISTRICT","Current"
"785",7063,"HARBOR PIPELINE CO","Hazardous Liquid","ACTIVE",32099,"Energy Transfer","Current"
"786",7063,"HARBOR PIPELINE CO","Hazardous Liquid","ACTIVE",18718,"Energy Transfer","Superseded"
"787",7065,"HARDESTY MUNICIPAL SYSTEM, TOWN OF","Gas Distribution","ACTIVE",7065,"HARDESTY MUNICIPAL SYSTEM, TOWN OF","Current"
"788",7075,"HARDIN NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",7075,"HARDIN NATURAL GAS SYSTEM","Current"
"789",7077,"HARDTNER CITY GAS DEPT","Gas Distribution","ACTIVE",7077,"HARDTNER CITY GAS DEPT","Current"
"790",7080,"HARLAN MUNICIPAL UTILITIES","Gas Distribution","ACTIVE",7080,"HARLAN MUNICIPAL UTILITIES","Current"
"791",7090,"HARRIMAN UTILITIES BOARD","Gas Distribution","ACTIVE",7090,"HARRIMAN UTILITIES BOARD","Current"
"792",7095,"HARRISBURG WATER & GAS DIV","Gas Distribution","ACTIVE",7095,"HARRISBURG WATER & GAS DIV","Current"
"793",7100,"HARRISONBURG, VILLAGE OF","Gas Distribution","ACTIVE",7100,"HARRISONBURG, VILLAGE OF","Current"
"794",7110,"HARTSELLE UTILITIES BOARD","Gas Distribution","ACTIVE",7110,"HARTSELLE UTILITIES BOARD","Current"
"795",7120,"HARTWELL GAS DEPT","Gas Distribution","ACTIVE",7120,"HARTWELL GAS DEPT","Current"
"796",7125,"HARVEYVILLE GAS DEPT","Gas Distribution","ACTIVE",7125,"HARVEYVILLE GAS DEPT","Current"
"797",7130,"HASKELL PUBLIC WORKS AUTH","Gas Distribution","ACTIVE",7130,"HASKELL PUBLIC WORKS AUTH","Current"
"798",7135,"HASTINGS UTILITIES","Gas Distribution","ACTIVE",7135,"HASTINGS UTILITIES","Current"
"799",7155,"HAVANA, TOWN OF","Gas Distribution","ACTIVE",7155,"HAVANA, TOWN OF","Current"
"800",7165,"HAWARDEN GAS DEPT, CITY OF","Gas Distribution","ACTIVE",7165,"HAWARDEN GAS DEPT, CITY OF","Current"
"801",7170,"HAWKINS COUNTY UTILITY DIST","Gas Distribution","ACTIVE",7170,"HAWKINS COUNTY UTILITY DIST","Current"
"802",7175,"HAWKINSVILLE, CITY OF","Gas Distribution","ACTIVE",7175,"HAWKINSVILLE, CITY OF","Current"
"803",7180,"HAWLEY UTILITIES COMM","Gas Distribution","ACTIVE",7180,"HAWLEY UTILITIES COMM","Current"
"804",7185,"HAZARD GAS CO, CITY OF","Gas Distribution","ACTIVE",7185,"HAZARD GAS CO, CITY OF","Current"
"805",7190,"HAZEN NATURAL GAS CO","Gas Distribution","ACTIVE",7190,"HAZEN NATURAL GAS CO","Current"
"806",7205,"HEMPHILL MUNICIPLE SYSTEM, CITY OF","Gas Distribution","ACTIVE",7205,"HEMPHILL MUNICIPLE SYSTEM, CITY OF","Current"
"807",7210,"HEMPSTEAD, CITY OF","Gas Distribution","ACTIVE",7210,"HEMPSTEAD, CITY OF","Current"
"808",7215,"HENDERSON GAS DEPT, CITY OF","Gas Distribution","ACTIVE",7215,"HENDERSON GAS DEPT, CITY OF","Current"
"809",7220,"HENDERSON MUNICIPAL GAS","Gas Distribution","ACTIVE",7220,"HENDERSON MUNICIPAL GAS","Current"
"810",7225,"HENNING GAS DEPT","Gas Distribution","ACTIVE",7225,"HENNING GAS DEPT","Current"
"811",7237,"MALARKEY ROOFING PRODUCTS","Gas Transmission","ACTIVE",7237,"MALARKEY ROOFING PRODUCTS","Current"
"812",7240,"HERMANN CITY NATURAL GAS SYSTEM","Gas Distribution","ACTIVE",7240,"HERMANN CITY NATURAL GAS SYSTEM","Current"
"813",7242,"HERMAN OIL & GAS CO INC","Gas Distribution","ACTIVE",7242,"HERMAN OIL & GAS CO INC","Current"
"814",7245,"HESSTON, CITY OF","Gas Distribution","ACTIVE",7245,"HESSTON, CITY OF","Current"
"815",7250,"HIBBING PUBLIC UTILITIES COMM","Gas Distribution","ACTIVE",7250,"HIBBING PUBLIC UTILITIES COMM","Current"
"816",7255,"HICKMAN GAS DEPT, CITY OF","Gas Distribution","ACTIVE",7255,"HICKMAN GAS DEPT, CITY OF","Current"
"817",7300,"HOGANSVILLE GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",7300,"HOGANSVILLE GAS SYSTEM, CITY OF","Current"
"818",7310,"HOHENWALD NATURAL GAS SYSTEM, CITY OF","Gas Distribution","ACTIVE",7310,"HOHENWALD NATURAL GAS SYSTEM, CITY OF","Current"
"819",7325,"HOLLY SPRINGS MUNICIPAL GAS","Gas Distribution","ACTIVE",7325,"HOLLY SPRINGS MUNICIPAL GAS","Current"
"820",7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF","Gas Distribution","ACTIVE",7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF","Current"
"821",7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF","LNG Plant/Facility","ACTIVE",7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF","Current"
"822",7338,"HONEOYE STORAGE CORP","Gas Gathering","ACTIVE",7338,"HONEOYE STORAGE CORP","Current"
"823",7338,"HONEOYE STORAGE CORP","Gas Transmission","ACTIVE",7338,"HONEOYE STORAGE CORP","Current"
"824",7338,"HONEOYE STORAGE CORP","UNGS","ACTIVE",7338,"HONEOYE STORAGE CORP","Current"
"825",7348,"DOMINION ENERGY WEST VIRGINIA","Gas Distribution","ACTIVE",12876,"Questar","Current"
"826",7348,"DOMINION ENERGY WEST VIRGINIA","Gas Distribution","ACTIVE",2714,"DOMINION TRANSMISSION, INC","Superseded"
"827",7348,"DOMINION ENERGY WEST VIRGINIA","Gas Distribution","ACTIVE",7348,"DOMINION HOPE","Current"
"828",7348,"DOMINION ENERGY WEST VIRGINIA","Gas Gathering","ACTIVE",7348,"DOMINION HOPE","Current"
