Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Unknown ,Unknown ,Pre 1940s,1940-1949,1950-1959 ,1960-1969 ,1970-1979 ,1980-1989,1990-1999 ,2000-2009 ,2010-2019 ,2020-2029,Total Miles by Decade,Unknown services,Pre 1940 Number of Services,1940-1949 Number of Services,1950-1959 Number of Services,1960-1969 Number of Services,1970-1979 Number of Services,1980-1989 Number of Services,1990-1999 Number of Services,2000-2009 Number of Services,2010-2019 Number of Services,2020-2029 Number of Services,Case Mains_Services, CASE 'Mains' WHEN 'Mains' THEN '1' ELSE '0' END
2005,2022-01-11,LA,603,CENTERPOINT ENERGY RESOURCES CORP.,0,0,336,245,521,614,626,690,522,273,,,3827,0,13454,9811,20862,24586,25067,27630,20902,10932,,,1,1
2005,2022-01-11,LA,675,"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF",42.5,42.5,0,0,0,0,0,0,0,0,,,42.5,945,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,1064,BAKER UTILITY SYSTEM,75,75,0,0,0,0,0,0,0,0,,,75,2326,0,0,26,32,1285,185,457,14,,,1,1
2005,2022-01-11,LA,1136,"BASILE, TOWN OF",0,0,0,0,0,0,0,0,19,0,,,19,13,0,0,0,0,0,0,859,0,,,1,1
2005,2022-01-11,LA,1376,"BERWICK, TOWN OF",0,0,10,0,5,5,3,0,1,0,,,24,0,400,50,100,25,25,25,75,84,,,1,1
2005,2022-01-11,LA,1712,BREAUX BRIDGE GAS SYSTEM,1.225,1.225,0,4.189,3.745,5.574,10.409,0.63,2.254,5.354,,,33.38,55,0,153,172,189,326,70,156,316,,,1,1
2005,2022-01-11,LA,2280,CHATHAM NATURAL GAS DIV,0,0,0,0,0,0,0,19,0,0,,,19,0,0,0,0,0,0,218,0,0,,,1,1
2005,2022-01-11,LA,2476,CLAYTON GAS SYSTEM,0,0,0,0,0,12,0,0,0,0,,,12,0,0,0,0,309,0,0,0,3,,,1,1
2005,2022-01-11,LA,2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",30,30,0,0,0,0,0,0,0,0,,,30,457,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,2622,"COLUMBIA, TOWN OF",0,0,0,0,0,0,15,0,0,0,,,15,0,0,0,0,0,342,0,0,0,,,1,1
2005,2022-01-11,LA,2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,1,1,0,0,0,174,0,0,0,2,,,177,195,0,0,0,1139,0,0,18,40,,,1,1
2005,2022-01-11,LA,3220,"DELCAMBRE GAS DEPT, TOWN OF",0,0,0,0,0,0,0,0,0,25,,,25,0,0,0,0,0,0,0,0,832,,,1,1
2005,2022-01-11,LA,3295,"DENHAM SPRINGS GAS DEPT, CITY OF",145,145,0,0,0,0,0,0,0,18,,,163,4472,0,0,0,0,0,0,0,896,,,1,1
2005,2022-01-11,LA,3325,DEQUINCY GAS DEPARTMENT,0,0,0,0,38,2,0,0,17,0,,,57,0,0,0,1859,165,0,0,120,19,,,1,1
2005,2022-01-11,LA,3470,"DONALDSONVILLE, CITY OF",58,58,0,0,0,0,0,0,0,0,,,58,3181,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,4341,"ELIZABETH, TOWN OF",0,0,0,23.5,0,1,0,18.1,5.3,0,,,47.9,0,0,0,0,9,0,208,42,0,,,1,1
2005,2022-01-11,LA,4343,ELIZABETH NATURAL GAS INC,0,0,0,0,0,20.8,1.3,2.2,14.4,0,,,38.7,0,0,0,0,193,22,5,59,0,,,1,1
2005,2022-01-11,LA,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,3037,3037,0,0,0,0,0,0,0,161,,,3198,151638,0,0,0,0,0,0,0,9167,,,1,1
2005,2022-01-11,LA,4550,"ESTHERWOOD, VILLAGE OF",0,0,0,0,0,0,0,5,0,0,,,5,0,0,0,0,0,0,220,13,1,,,1,1
2005,2022-01-11,LA,4590,"EUNICE GAS DEPT, CITY OF",100.5,100.5,0,0,0,0,0,14.5,0,0.5,,,115.5,3841,0,0,0,0,0,10,20,7,,,1,1
2005,2022-01-11,LA,4600,"EVANGELINE GAS CO, INC",271.5,271.5,0,0,0,0,0,0,0,0,,,271.5,3683,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",0,0,0,0,0.4,0,0,0,0,0,,,0.4,0,0,0,2,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,5370,FOREST HILL GAS SYSTEM,0,0,0,0,11,7,4,6,11,5,,,44,0,0,0,200,98,75,22,106,55,,,1,1
2005,2022-01-11,LA,6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,115,30,7,24,4,,,180,0,0,0,0,1100,1390,482,359,476,,,1,1
2005,2022-01-11,LA,6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,35,0,0,0,0,,,35,0,0,0,0,734,0,0,0,0,,,1,1
2005,2022-01-11,LA,6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF",0,0,0,0,0,0,0,0,0,125,,,125,0,0,0,0,0,0,0,0,997,,,1,1
2005,2022-01-11,LA,6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF",5,5,0,0,0,55,38,0,0,0,,,98,400,0,0,419,0,724,0,723,29,,,1,1
2005,2022-01-11,LA,6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF",0,0,0,0,0,93,0,0,0,4,,,97,0,0,0,0,970,0,0,0,34,,,1,1
2005,2022-01-11,LA,6235,"VERNON PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,0,0,21,1,0,,,22,0,0,0,0,0,0,398,14,8,,,1,1
2005,2022-01-11,LA,6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF",62,62,0,0,0,0,121,0,0,0,,,183,986,0,0,0,784,0,0,785,27,,,1,1
2005,2022-01-11,LA,6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF",200,200,0,0,0,0,0,0,0,0,,,200,1570,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,0,80,0,0,16,,,96,0,0,0,0,0,316,30,30,233,,,1,1
2005,2022-01-11,LA,6400,"GLENMORA GAS DEPT, TOWN OF",0,0,0,0,0,0,0,0,0,33,,,33,0,0,0,0,0,0,0,0,428,,,1,1
2005,2022-01-11,LA,6440,"GONZALES GAS CO, TOWN OF",0,0,0,0,0,0,0,0,0,83,,,83,0,0,0,0,0,0,0,0,2252,,,1,1
2005,2022-01-11,LA,6500,GRAND COUTEAU MUNICIPAL SYSTEM,14,14,0,0,0,0,0,6,0,0,,,20,354,0,0,0,0,0,78,0,0,,,1,1
2005,2022-01-11,LA,6510,"GRAND ISLE, TOWN OF",36,36,0,0,0,0,0,0,0,0,,,36,1337,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,6770,"GREENSBURG GAS & WATER, TOWN OF",0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,238,0,10,10,10,9,,,1,1
2005,2022-01-11,LA,6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF",14,14,0,0,0,0,0,0,0,0,,,14,617,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,6920,"ENTERGY LOUISIANA, LLC",1544,1544,0,0,0,0,0,0,0,149,,,1693,87423,0,0,0,0,0,0,0,5638,,,1,1
2005,2022-01-11,LA,7360,"HORNBECK GAS DEPT, CITY OF",0,0,0,0,0,67,0,10,5,5,,,87,0,0,0,0,793,0,0,99,10,,,1,1
2005,2022-01-11,LA,8010,IBERVILLE PARISH NATURAL GAS SYSTEM,177,177,0,0,0,0,0,0,0,6,,,183,3396,0,0,0,0,0,0,0,138,,,1,1
2005,2022-01-11,LA,8230,"IOTA GAS DEPT, TOWN OF",0,0,0,0,0,0,0,22,4,0,,,26,0,0,0,0,0,0,539,79,4,,,1,1
2005,2022-01-11,LA,9210,"JENA GAS SYSTEM, TOWN OF",6,6,0,0,0,0,16,37,0,1,,,60,25,0,0,0,0,268,1620,0,4,,,1,1
2005,2022-01-11,LA,9310,"JONESVILLE, TOWN OF",48,48,0,0,0,0,0,0,0,0,,,48,1095,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,10180,KENTWOOD NATURAL GAS SYSTEM,2,2,0,28,0,0,2,0,0,0,,,32,496,0,300,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,10260,"KINDER GAS SYSTEMS, TOWN OF",30.5,30.5,0,0,0,0,0,0,0,0,,,30.5,1195,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,10340,KROTZ SPRINGS GAS SYSTEM,0,0,0,0,0,0,0,11,0,0,,,11,0,0,0,0,0,0,609,0,0,,,1,1
2005,2022-01-11,LA,11392,LEONVILLE GAS SYSTEM,0,0,0,0,0,0,0,0,14,2,,,16,0,0,0,0,0,0,0,337,26,,,1,1
2005,2022-01-11,LA,11604,"LIVINGSTON, TOWN OF",0,0,0,0,0,17,0,9,20,11,,,57,0,0,0,0,493,41,8,45,86,,,1,1
2005,2022-01-11,LA,11606,"LIVONIA, VILLAGE OF",10,10,0,0,0,0,0,0,0,0,,,10,382,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,11656,"LOGANSPORT GAS DEPT, TOWN OF",0,0,0,0,0,0,8,14,0,0,,,22,0,0,0,0,0,103,384,0,0,,,1,1
2005,2022-01-11,LA,11800,ATMOS ENERGY CORPORATION - LOUISIANA,7847,7847,0,0,0,0,0,0,0,266,,,8113,385260,0,0,0,0,0,0,0,13392,,,1,1
2005,2022-01-11,LA,12750,"MONTGOMERY, TOWN OF",0,0,0,0,0,0,0,0,0,41,,,41,0,0,0,0,0,0,0,0,560,,,1,1
2005,2022-01-11,LA,12758,MONTPELIER GAS SYSTEM,0,0,0,0,1,14,0,0,9,0,,,24,0,0,0,0,61,41,13,22,9,,,1,1
2005,2022-01-11,LA,12768,MOREAUVILLE GAS DEPT,66,66,0,0,0,0,0,0,0,0,,,66,1023,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,12776,"MORGAN CITY GAS DEPT, CITY OF",76.54,76.54,0,0,0,0,0,6.46,7,2,,,92,5634,0,0,0,0,0,116,73,22,,,1,1
2005,2022-01-11,LA,12786,"MORGANZA, VILLAGE OF",0,0,0,0,4,0,19,0,0,0,,,23,0,0,0,489,31,23,18,10,12,,,1,1
2005,2022-01-11,LA,13360,"ENTERGY NEW ORLEANS, LLC",1426,1426,0,0,0,0,0,0,0,73,,,1499,125260,0,0,0,0,0,0,0,6975,,,1,1
2005,2022-01-11,LA,13370,"NEW ROADS GAS SYSTEM, TOWN OF",0,0,0,39,0,0,5,5,0,0,,,49,0,0,2000,0,20,20,25,25,10,,,1,1
2005,2022-01-11,LA,13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",0,0,0,0,6,0,0,0,0,0,,,6,16,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,14035,"OBERLIN, TOWN OF",0,0,0,7,7,0,0,0,0,4,,,18,0,0,220,300,30,30,35,35,3,,,1,1
2005,2022-01-11,LA,15077,PALMETTO GAS SYSTEM,0,0,0,0,0,41,8,0,0,0,,,49,0,0,0,0,320,40,35,20,22,,,1,1
2005,2022-01-11,LA,15161,"PATTERSON GAS DEPT, CITY OF",0,0,0,12,17,4,1,0,0,0,,,34,0,0,462,1613,563,280,16,5,3,,,1,1
2005,2022-01-11,LA,15532,PIERRE PART NATURAL GAS INC,21,21,0,0,8,0,0,0,7,0.25,,,36.25,1220,0,0,0,0,0,0,246,66,,,1,1
2005,2022-01-11,LA,15763,PORT ALLEN MUNICIPAL SYSTEM,49,49,0,0,0,0,0,0,3,1,,,53,1359,0,0,0,0,0,0,106,140,,,1,1
2005,2022-01-11,LA,15770,PORT BARRE MUNICIPAL SYSTEM,0,0,0,19,0,0,0,4,4,0,,,27,0,0,217,0,0,0,404,241,0,,,1,1
2005,2022-01-11,LA,15889,PROVENCAL NATURAL GAS SERVICE,25.2,25.2,0,0,0,0,0,0,0,0,,,25.2,246,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,18136,"SCOTT MUNICIPAL SYSTEM, TOWN OF",0,0,0,0,0,0,4.8,7.1,0,1.1,,,13,0,0,0,0,0,150,570,8,7,,,1,1
2005,2022-01-11,LA,18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",0,0,0,0,23,0,6,7,0,0,,,36,0,0,0,301,244,0,0,175,0,,,1,1
2005,2022-01-11,LA,18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",0,0,0,7,1,5,7,2,1,2,,,25,0,0,101,9,268,26,41,6,4,,,1,1
2005,2022-01-11,LA,18416,SOUTH COAST GAS CO INC,0,0,0,100,122,133,104,72,67,23,,,621,0,0,4104,4105,4378,3848,2172,3232,1251,,,1,1
2005,2022-01-11,LA,18624,STARKS WATER & GAS INC,0,0,0,0,0,6,9,0,0,0,,,15,0,0,0,0,148,162,25,0,0,,,1,1
2005,2022-01-11,LA,18740,"SUNSET GAS CO, TOWN OF",30,30,0,0,0,0,0,0,0,0,,,30,455,0,0,0,0,0,0,0,36,,,1,1
2005,2022-01-11,LA,19090,"TANGIPAHOA, VILLAGE OF",0,0,0,0,0,6,0,0,0,0,,,6,0,0,0,0,62,0,0,0,0,,,1,1
2005,2022-01-11,LA,19205,TERREBONNE PARISH CONSOLIDATED GOVERNMENT,0,0,26,36,29,55,58,80,64,61,,,409,0,1064,1416,1587,2822,1661,2792,3625,984,,,1,1
2005,2022-01-11,LA,19360,"THIBODAUX GAS DEPT, CITY OF",0,0,0,0,0,3,8,25,18,27,,,81,0,0,0,0,0,0,654,417,2945,,,1,1
2005,2022-01-11,LA,21240,"VIDALIA GAS DEPT, CITY OF",0,0,0,0,15,8,6,4,2,4,,,39,0,0,0,1160,388,90,52,26,218,,,1,1
2005,2022-01-11,LA,22063,"WALKER, TOWN OF",352,352,0,0,0,0,0,0,116,96,,,564,5542,0,0,0,0,0,0,4102,5650,,,1,1
2005,2022-01-11,LA,22196,WASHINGTON NATURAL GAS SYSTEM,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,22224,"WATERPROOF, TOWN OF",0,0,0,0,0,0,0,0,0,20,,,20,0,0,0,0,0,0,0,0,434,,,1,1
2005,2022-01-11,LA,22364,WEST BATON ROUGE PARISH NATURAL GAS SYSTEM,0,0,0,0,53,28,20,14,30.65,20.06,,,165.71,0,0,0,905,925,849,489,397,432,,,1,1
2005,2022-01-11,LA,22500,"WESTLAKE, TOWN OF",105,105,0,0,0,0,0,0,0,3,,,108,4459,0,0,0,0,0,0,0,107,,,1,1
2005,2022-01-11,LA,22546,"WHITE CASTLE, TOWN OF",0,0,0,3,0,2,3,2,1,0,,,11,0,0,504,210,24,50,16,0,10,,,1,1
2005,2022-01-11,LA,25010,"ZACHARY WATER & GAS DISTRIBUTION SYSTEM, CITY OF",123,123,0,0,0,0,0,0,0,0,,,123,4392,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,25046,RAPIDES PARISH GAS UTILITY DIST #2,0,0,0,0,0,0,0,29,2,0,,,31,0,0,0,0,0,0,338,35,35,,,1,1
2005,2022-01-11,LA,25049,WOODWORTH MUNICIPAL GAS DEPT,0,0,0,0,0,0,26,1,7,2,,,36,0,0,0,0,0,291,0,37,85,,,1,1
2005,2022-01-11,LA,26310,"MAMOU, TOWN OF",83,83,0,0,0,0,1,0,0,0,,,84,1262,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,31221,"AMITE FOUNDRY AND MACHINE, INC",0,0,0,0,0,0,0,0,0.189,0,,,0.189,0,0,0,0,0,0,0,1,0,,,1,1
2005,2022-01-11,LA,31860,TOWN OF FRANKLINTON,31,31,0,0,0,0,0,0,0,0,,,31,1377,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,LA,31989,"FRENCH SETTLEMENT GAS, LLC",0,0,0,0,0,0,0,0,0,94,,,94,0,0,0,0,0,0,0,0,1539,,,1,1
2005,2022-01-11,MA,1209,COLUMBIA GAS OF MASSACHUSETTS,7,7,759,93,511,1210,494,564,759,352,,,4749,0,14663,3803,13721,35382,32055,47973,64288,32753,,,1,1
2005,2022-01-11,MA,1344,BERKSHIRE GAS CO,0,0,120,7,93,157,52,148,106,44,,,727,0,4778,475,1433,4004,4003,7554,5374,1971,,,1,1
2005,2022-01-11,MA,1504,BLACKSTONE GAS CO,0,0,0,0,0,0,3.3,4.1,21.3,9.8,,,38.5,0,0,0,0,0,68,280,337,298,,,1,1
2005,2022-01-11,MA,1640,BOSTON GAS CO,0,0,2753.95,212.34,537.9,918.48,350.63,222.26,598.76,778.8,,,6373.12,109434,98678,14972,22776,43342,36233,38224,67951,48440,,,1,1
2005,2022-01-11,MA,2066,CAPE COD GAS CO (DIV OF COLONIAL GAS CO),0,0,160.14,0.63,69.2,388.19,322.53,395.51,747.02,317.41,,,2400.63,28476,428,220,869,6283,10153,13024,23559,19539,,,1,1
2005,2022-01-11,MA,2652,NSTAR GAS COMPANY,0,0,718,50,229,481,362,503,426,243,,,3012,0,36077,2825,7485,19754,19220,37346,40815,18294,,,1,1
2005,2022-01-11,MA,4547,ESSEX COUNTY GAS CO,0,0,95.47,5.96,51.7,143.61,87.71,166.16,216.95,80.96,,,848.52,8259,3262,311,964,2131,2999,8782,12276,5335,,,1,1
2005,2022-01-11,MA,5200,FITCHBURG GAS & ELECTRIC LIGHT CO,0,0,0,0,0,181,97,29,3,7,,,317,0,0,0,0,8831,2465,200,51,229,,,1,1
2005,2022-01-11,MA,7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF",50,50,48,1,6,2,2,23,22,8,,,162,529,1323,133,857,812,469,1332,1129,687,,,1,1
2005,2022-01-11,MA,11856,COLONIAL GAS CO - LOWELL DIV,0,0,166.51,3.05,75.29,306.06,167.94,238.68,314.4,82.13,,,1354.06,8161,2444,300,1732,10186,8678,12725,17885,9438,,,1,1
2005,2022-01-11,MA,12444,MIDDLEBOROUGH GAS & ELECTRIC DEPT,0.015,0.015,14.18,0.335,1.274,17.475,5.241,12.804,26.622,18.291,,,96.237,57,0,20,58,212,428,616,1028,1394,,,1,1
2005,2022-01-11,MA,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,0,0,17.15,21.38,3.82,4.05,5.34,6.34,10.16,11.33,,,79.57,649,307,300,342,293,544,351,902,772,,,1,1
2005,2022-01-11,MA,22511,WESTFIELD GAS & ELECTRIC LIGHT DEPT,0,0,29,6,20,17,13,37,47,25,,,194,0,307,290,632,485,447,1332,2099,2042,,,1,1
2005,2022-01-11,MA,31770,LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP,73.125,73.125,98.406,16.263,47.361,140.314,66.871,57.188,66.98,36.223,,,602.731,309,7078,1111,2352,4739,4197,4371,6571,3225,,,1,1
2005,2022-01-11,MD,1088,BALTIMORE GAS AND ELECTRIC COMPANY,0,0,1048,200,817,917,602,323,1911,768,,,6586,0,59294,29747,62004,41620,64641,61428,116764,70294,,,1,1
2005,2022-01-11,MD,2309,CHESAPEAKE UTILITIES CORPORATION,15.113,15.113,4.755,13.464,31.142,64.978,23.264,53.444,79.444,55.588,,,341.192,0,0,349,1286,2432,1497,2491,4112,2839,,,1,1
2005,2022-01-11,MD,2588,COLUMBIA GAS OF MARYLAND INC,0,0,87.85,15,82,77.13,85,108,120,42,,,616.98,0,2970,1564,5398,2878,2637,7098,10472,3258,,,1,1
2005,2022-01-11,MD,4150,EASTERN SHORE GAS CO,0,0,0,0,0,0,0,0,187,76,,,263,0,0,0,0,0,0,0,7840,2425,,,1,1
2005,2022-01-11,MD,4190,EASTON UTILITIES COMMISSION,57,57,0,0,0,0,0,0,0,24.5,,,81.5,2345,0,0,0,0,0,0,0,1238,,,1,1
2005,2022-01-11,MD,4376,ELKTON GAS,0,0,0,1,11,13,4,15,24,19,,,87,0,0,6,553,834,468,269,1483,1134,,,1,1
2005,2022-01-11,MD,5590,FREDERICK GAS CO INC,0,0,1,1,4,51,31,70,240,79,,,477,0,42,33,113,770,1628,3145,11614,6438,,,1,1
2005,2022-01-11,MD,22182,WASHINGTON GAS LIGHT CO,41,41,102,125,703,1270,497,617,1194,496,,,5045,4737,729,1707,47724,86347,49636,48377,76947,37900,,,1,1
2005,2022-01-11,MD,31467,"UGI CENTRAL PENN GAS, INC",1.6,1.6,0,0,0,11,0,2,1,3,,,18.6,17,0,0,0,59,7,70,109,177,,,1,1
2005,2022-01-11,MD,31807,THOMPSON GAS INC,0,0,0,0,0,0,0,0,2.1,12.18,,,14.28,0,0,0,0,0,0,0,28,712,,,1,1
2005,2022-01-11,MD,31976,PRINCESS ANNE TOWNHOUSES,0,0,0,0,0,0,0.5,0,0,0,,,0.5,0,0,0,0,0,12,0,0,0,,,1,1
2005,2022-01-11,ME,13795,NORTHERN UTILITIES INC (ME),0,0,112,22,56,43,30,61,33,76,,,433,0,332,420,548,1242,1491,2349,6356,3743,,,1,1
2005,2022-01-11,ME,31481,BANGOR NATURAL GAS CO.,0,0,0,0,0,0,0,0,0,85,,,85,0,0,0,0,0,0,0,0,376,,,1,1
2005,2022-01-11,ME,31487,MAINE NATURAL GAS,0,0,0,0,0,0,0,0,30,50,,,80,0,0,0,0,0,0,0,30,1305,,,1,1
2005,2022-01-11,ME,31900,DOWNEAST ENERGY,2,2,0,0,0,0,0,0,0,1.5,,,3.5,99,0,0,0,0,0,0,0,7,,,1,1
2005,2022-01-11,MI,885,AURORA GAS CO,0,0,0,0,0,0,0,44,129.5,40,,,213.5,0,0,0,0,0,0,589,1562,770,,,1,1
2005,2022-01-11,MI,1176,BATTLE CREEK GAS CO,772,772,0,0,0,0,0,0,0,0,,,772,37608,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,MI,2408,CITIZENS GAS FUEL CO,272,272,0,0,0,0,0,0,151,27,,,450,0,0,0,224,2434,5401,1969,3999,1862,,,1,1
2005,2022-01-11,MI,2748,CONSUMERS ENERGY CO,184,184,953,590,3288,7738,2742,2294,5260,2560,,,25609,58341,6439,21113,178779,322618,289836,199670,289937,160660,,,1,1
2005,2022-01-11,MI,12408,DTE GAS COMPANY,0,0,2352,856,2244,3505,2151,1434,3981,1637,,,18160,0,33916,79596,222490,184597,193704,131427,207842,125122,,,1,1
2005,2022-01-11,MI,12410,MICHIGAN GAS CO,2556,2556,0,0,0,0,0,0,0,0,,,2556,114243,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,MI,12420,MICHIGAN GAS UTILITIES CO,1,1,8,22,416,1093,514,378,800,280,,,3512,0,0,0,2360,31514,36277,27376,39241,22059,,,1,1
2005,2022-01-11,MI,13783,NORTHERN STATES POWER CO OF WISCONSIN,0,0,0,0,0,68,11,7,31,6,,,123,0,0,0,0,1742,1638,806,1087,386,,,1,1
2005,2022-01-11,MI,15231,PENINSULAR GAS CO,88,88,0,0,0,0,0,0,0,0,,,88,4185,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,MI,15845,PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,0,0,0,0,0,0,0,0,424,147,,,571,0,0,0,0,0,0,0,5012,3364,,,1,1
2005,2022-01-11,MI,18472,SEMCO ENERGY GAS COMPANY,2471,2471,0,0,0,0,0,0,0,0,,,2471,121792,0,0,0,0,0,0,0,0,,,1,1
2005,2022-01-11,MI,22791,WISCONSIN PUBLIC SERVICE CORP,0,0,0,0,2,39,35,6,13,4,,,99,0,0,0,22,956,2742,618,542,178,,,1,1
2005,2022-01-11,MI,31342,"SUPERIOR ENERGY CO, LLC",0,0,0,0,0,0,0,0,75.7,4.4,,,80.1,0,0,0,0,0,0,0,383,1002,,,1,1
2005,2022-01-11,MN,585,ARGYLE MUNICIPAL GAS SYSTEM,0,0,0,0,0,7,0,0,1,1,,,9,0,0,0,0,191,0,7,40,3,,,1,1
2005,2022-01-11,MN,883,WESTBROOK PUBLIC UTILITIES,0,0,0,0,0,0,0,0,16,0,,,16,0,0,0,0,0,0,0,439,1,,,1,1
2005,2022-01-11,MN,888,COMMUNITY UTILITIES CO.,0,0,0,0,0,21,0,0,9,2,,,32,0,0,0,0,558,0,0,146,66,,,1,1
2005,2022-01-11,MN,918,AUSTIN UTILITIES,0,0,0,8,14,30,18,25,52,29,,,176,340,0,186,563,1808,1265,1462,2987,1732,,,1,1
2005,2022-01-11,MN,2368,CIRCLE PINES UTILITY,0,0,0,0,0,24,0,8,12,7,,,51,0,0,0,0,649,395,853,670,242,,,1,1
2005,2022-01-11,MN,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,0,0,0,0,12,46,133,188,74,39.706,,,492.706,0,0,0,0,54,7213,11694,3851,1717,,,1,1
2005,2022-01-11,MN,6690,GREAT PLAINS NATURAL GAS CO,197,197,0,3,10,39,52,44,59,22,,,426,4424,0,7,117,2512,4949,4413,4384,1547,,,1,1
2005,2022-01-11,MN,7020,"HALLOCK GAS DEPT, VILLAGE OF",0,0,0,0,0,5,0,0.5,0.5,1,,,7,0,0,0,0,339,15,22,90,25,,,1,1
2005,2022-01-11,MN,7180,HAWLEY UTILITIES COMM,0,0,0,0,0,13,0,0,0,3,,,16,0,0,0,0,390,107,26,25,84,,,1,1
2005,2022-01-11,MN,7250,HIBBING PUBLIC UTILITIES COMM,0,0,6,0,1,32,8,15,28,1,,,91,0,52,127,64,1429,438,59,792,349,,,1,1
2005,2022-01-11,MN,7695,HUTCHINSON UTILITIES COMMISSION,67,67,0,0,0,0,0,0,18,11,,,96,3681,0,0,0,0,0,0,813,608,,,1,1
2005,2022-01-11,MN,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,211,211,0,0,0,0,0,0,0,17,,,228,9341,0,0,0,0,0,0,1,961,,,1,1
2005,2022-01-11,MN,11128,LAKE PARK PUBLIC UTILITIES,0,0,0,0,0,4,0,0,1,1,,,6,0,0,0,0,225,0,0,40,60,,,1,1
2005,2022-01-11,MN,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",0,0,116.955,190.703,833.101,2249.604,1782.917,2074.424,3262.181,2114.498,,,12624.383,0,2758,4949,31616,81765,142592,181329,187796,109095,,,1,1
2005,2022-01-11,MN,12903,TWO HARBORS CITY MUNICIPAL GAS DEPT,0,0,0,0,0,2,0,19,10,1,,,32,0,0,0,0,0,0,995,505,150,,,1,1
2005,2022-01-11,MN,13400,NEW ULM PUBLIC UTILITIES COMMISSION,0,0,0,20,20,20,20,4,4,6,,,94,0,0,0,0,906,1136,1350,1504,548,,,1,1
2005,2022-01-11,MN,13410,NEW YORK MILLS MUNICIPAL GAS SYSTEM,0,0,0,0,0,9,2,1,1,1.3,,,14.3,0,0,0,0,200,140,85,80,49,,,1,1
2005,2022-01-11,MN,13707,NORTHERN MINNESOTA UTILITIES,804,804,0,0,0,0,0,0,0,98,,,902,35299,0,0,0,0,0,0,0,5208,,,1,1
2005,2022-01-11,MN,14410,OWATONNA PUBLIC UTILITIES,2,2,0,0,1,21,32,27,78,24,,,185,0,0,0,2,165,1954,1534,4202,1190,,,1,1
2005,2022-01-11,MN,15359,BLACK HILLS ENERGY,2547,2547,0,0,0,0,0,0,0,493,,,3040,126953,0,0,0,0,0,0,0,25678,,,1,1
