NAME,OPERATOR_ID,SIGNIFICANT,IYEAR,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,UNINTENTIONAL_RELEASE,INTENTIONAL_RELEASE,FATALITY_IND,FATAL,INJURY_IND,INJURE,EXPLODE_IND,IGNITE_IND,NUM_PUB_EVACUATED,TOTAL_COST_CURRENT,CAUSE,COMMODITY_RELEASED_TYPE,NARRATIVE,SYSTEM_TYPE,UNITS,TOTAL_RELEASE,MDY,IMONTH,MSYS,ILOC,MoYr
"MAGELLAN TERMINALS HOLDINGS, LP",31580,YES,2017,2017-08-31T23:30:00Z,29.746557,-95.201172,5716,0,NO,0,NO,0,NO,NO,0,2416672.91293072,"NATURAL FORCE DAMAGE",REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DURING DEWATERING ACTIVITIES FROM HURRICANE HARVEY AND HEAVY RAINFALL RELATED FLOODING, MAGELLAN PERSONNEL IDENTIFIED LEL READINGS AND VAPORS WITH HYDROCARBON ODOR. MAGELLAN PERSONNEL NOTIFIED 911 AND EVACUATED THE FACILITY UPWIND.      THE AREA WAS COVERED WITH FIRE SUPPRESSION FOAM TO SUPPRESS THE VAPORS. ONCE SAFE TO DO SO, RECOVERY OPERATIONS COMMENCED. CONTINUOUS AIR MONITORING WAS CONDUCTED AND ADDITIONAL FOAM WAS APPLIED WHEN VOC LEVELS INCREASED.    IN COORDINATION WITH THE USCG (INCIDENT COMMANDER), SECTIONS OF THE FACILITY DIKE WALL WAS REMOVED TO ALLOW WATER TO DRAIN OFF THE ROADWAYS TO ENABLE RESPONSE EQUIPMENT ACCESS TO THE RELEASE AREA.  SHEEN WAS OBSERVED IN THE DITCH ALONG THE EASTERN FACILITY BOUNDARY AND IN THE HOUSTON SHIP CHANNEL BUT DID NOT MIGRATE PASSED THE DEFENSIVE BOOM DEPLOYED AT THE FACILITY OUTFALL. HAND GAUGING TANK 517 PRIOR TO HURRICANE HARVEY INDICATED 5716 BBLS OF REFINED PRODUCTS WAS RELEASED.  APPROXIMATELY 672 BBLS WERE RECOVERED. THE REMAINING PRODUCT EVAPORATED.     FLOOD WATERS CAUSED THE TANK TO FLOAT. WHEN THE WATERS RECEDED THE TANK POSITION WAS SHIFTED SO THE SUMPS WERE NOT POSITIONED TO BE SEATED PROPERLY.  THIS CAUSED STRESS ON THE WELDS THAT ATTACHED THE SUMPS TO THE BOTTOM PLATE AND THUS THE WELDS AROUND THE SUMP FAILED.   THE SUMP CAVITY WILL BE ENLARGED TO ACCOMMODATE POTENTIAL FUTURE SHIFTING.       APPROXIMATELY 75 CUBIC YARDS OF SOIL HAVE BEEN REMEDIATED.  SOIL REMEDIATION ACTIVITIES ARE CONSIDERED COMPLETE AND INCIDENT CLOSURE HAS BEEN REQUESTED FROM THE TCEQ.        ADDITIONAL FOLLOW UP NRC REPORTS ON INCIDENT: 1189014, 1189206, AND 1189433      SUPPLEMENTAL FILED: UPDATE TO PART B6, PART C6, AND PART H  SUPPLEMENTAL NO. 2 FILED: UPDATE PART D 8C AND 8E AND PART H NARRATIVE.  SUPPLEMENTAL NO. 3 FILE /FINAL:(2/12/2019) UPDATE PART H NARRATIVE.",HL (Hazardous Liquids),US BBLs,5716,2017-08-31,8,HL,"Galena Park, TX",2017-08-01
EL PASO NATURAL GAS CO,4280,NO,2017,2017-09-19T08:45:00Z,31.94847,-103.10889,15407,0,NO,0,NO,0,NO,NO,0,38102.7634531664,EQUIPMENT FAILURE,"NATURAL GAS","KEYSTONE COMPRESSOR STATION WAS REMOVED FROM SERVICE FOR SCHEDULED ANNUAL CHECKS AND MAINTENANCE AT 8:00 AM.  APPROXIMATELY 45 MINUTES AFTER THE STATION WAS OFF-LINE, THE PLANT B INLET SUCTION PIPING RELIEF VALVE (SET AT 580 PSIG) BEGAN RELIEVING PRESSURE INTERMITTENTLY. GAS CONTROL WAS NOTIFIED AT 9:40 AM. GAS CONTROL STATED THAT A SECOND UNIT HAD BEEN PLACED IN SERVICE TO MOVE GAS VOLUME OUT OF THE PERMIAN WHICH HELPED REDUCE THE PRESSURE AT THE KEYSTONE COMPRESSOR STATION. THE RELIEF VALVE CONTINUED TO RELIEVE PRESSURE INTERMITTENTLY AND AT THAT POINT GAS CONTROL WAS NOTIFIED AND THEY VERIFIED THROUGH SCADA SYSTEM THAT THE PRESSURE HAD CONTINUED TO DECREASE.   ON SITE OPERATION PERSONNEL RESPONDED TO THE RELIEF VALVE AND VERIFIED THAT A MANUAL PRESSURE GAUGE NEAR THE RELIEF VALVE WAS SHOWING INCORRECT PRESSURE OF 580 PSIG WHEN COMPARED TO PRESSURE FROM GAS CONTROL. THE GAUGE WAS REMOVED AND REPLACED WITH A DIFFERENT ONE THAT INDICATED A PRESSURE OF 522 PSIG WHICH WAS CONFIRMED WITH WHAT GAS CONTROL WAS SEEING. OPERATIONS THEN ISOLATED THE RELIEF VALVE. INSPECTION OF THE RELIEF VALVE REVEALED THAT ITS SEAL WAS BROKEN AND LOCKING MECHANISM HAD BACKED OUT CAUSING IT TO RELIEVE AT PRESSURES LOWER THAN ITS NORMAL SET PRESSURE. THE MAINTENANCE CONTRACTOR SUCCESSFULLY CALIBRATED AND RESET THE RELIEF VALVE BY TESTING IT THREE (3) TIMES TO RELIEVE AT 580 PSIG. THE RELIEF VALVE WAS RESEALED AND RETURNED TO SERVICE.",GT (Gas Transmission),mscf,15407,2017-09-19,9,Gas,"Kermit, TX",2017-09-01
"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",4908,YES,2017,2017-09-24T05:36:00Z,41.87991,-110.045,28.75,1724.84,NO,0,NO,0,NO,NO,0,9630.18006669137,EQUIPMENT FAILURE,CO2 (CARBON DIOXIDE),"PART H - NARRATIVE DESCRIPTION OF ACCIDENT (SUPPLEMENT TO FORM PHSMA 7000-1)    THE DISCHARGE ROV'S (2643A/B/C/D) ON THE CO2 SALES COMPRESSORS A, B, C AND D TRIPPED CLOSED DUE TO PT2682 MALFUNCTION, BLOCKING COMPRESSORS OUTLET RESULTING IN SUDDEN PRESSURE INCREASE.  THE CONTROL ROOM CALLED I&E TO INVESTIGATE FAILED PT2682 AND CLOSURE OF DISCHARGE ROV'S.  THREE I&E TECHS RESPONDED TO CO2 SALES FOLLOWED BY THE I&E TECH FOREMAN.  I&E TECH FOREMAN NOTICED SIGNIFICANT MOVEMENT IN THE DISCHARGE PIPING, DIRECTED THE TEAM TO EVACUATE THE AREA TO THE PDC AND CALLED CONTROL ROOM FOR AN E-STOP. CONTROL ROOM INITIATED CONTROLLED SHUTDOWN OF COMPRESSORS A THROUGH D WHICH WAS COMPLETED. DURING THE EVENT, COMPRESSOR DISCHARGE PIPING AND RECYCLE LINES SHOOK DAMAGING A SUPPORT BEAM ON ""A"" COMPRESSOR DISCHARGE LINE AND BROKE A 3/4 INCH DRAIN VALVE OFF COMPRESSOR ""A"" RECYCLE LINE CAUSING A LOW CO2 ALARM ON FIXED MONITORS. PERSONAL MONITORS NEVER ALARMED. ENHANCEMENTS MADE TO THE CONTROL LOGIC OF PT2682 TO ELIMINATE THE CLOSURE OF VALVES WHEN THE PRESSURE TRANSMITTER FAILS.     * PART G, NO. 6 (ADDITIONAL INFORMATION)  - PIPE MOVEMENT FROM THE INCREASE PRESSURE IN THE SYSTEM WAS IDENTIFIED; WOULDN'T NECESSARILY CALL THIS          VIBRATION FROM UNSUPPORTED PIPE.  - THE PIPING WAS SUPPORTED, DUE TO THE INCREASED PRESSURE THE PIPE MOVED.",HL (Hazardous Liquids),US BBLs,1753.59,2017-09-24,9,HL,"Kemmerer, WY",2017-09-01
"ENABLE GAS TRANSMISSION, LLC",602,YES,2017,2017-10-10T11:00:00Z,32.8682001,-94.543101,296000,0,NO,0,NO,0,NO,NO,0,747392.766869674,INCORRECT OPERATION,"NATURAL GAS","ON 10/24/2017 AN ENABLE MIDSTREAM EMPLOYEE DISCOVERED A RELIEF VALVE BLOWING AT THE AM-199 TO AM-47 INTERCONNECT FACILITY LOCATED IN THE RURAL PART OF MARION COUNTY. THE FACILITY IS APPROXIMATELY 1.4 MILES SOUTH OF AVINGER, TEXAS. LINE AM-199 HAS A MAOP OF 1000 PSIG AND IS A SOURCE FOR LINE AM-47, WHICH HAS A MAOP OF 500 PSIG    UPON ARRIVAL AT THE STATION ON THE 10/24/2017, THE O&M TECHNICIAN STOPPED THE VENTING AND INSPECTED THE STATION. HE DISCOVERED THE CONTROLLER WAS FOUND TO HAVE A SET POINT OF 500 PSIG. THE O&M TECHNICIAN MOVED THE CONTROLLER BACK TO THE REQUIRED SET POINT (470 PSIG) AND TIGHTENED THE CONTROLLER ARM, WHICH WAS LOOSE. AFTER THE COMPLETION OF ALL WORK, A TEST GAGE WAS INSTALLED AND THE PRESSURE WAS MONITORED. THE STATION OPERATED NORMALLY AT THE 470 PSIG SET POINT FOR 30 MINUTES.    THE NRC WAS NOTIFIED ON 10/24/2017 AT 11:45 (NRC# 1194155). A FOLLOW UP CALL WAS PROVIDED TO THE NRC ON 10/26/2017 AT 09:00 (NRC# 1194335).     WHILE THIS LOCATION DOES NOT HAVE MEASUREMENT FACILITIES, THERE IS A MEASUREMENT STATION 20 MILES UPSTREAM AND ANOTHER 12 MILES DOWNSTREAM. STARTING OCTOBER 17TH, SYSTEM CONTROL REPORTED AN INCREASE IN FLOW OF GAS IN THIS AREA BUT COULD NOT LOCATE THE SOURCE OF THE IMBALANCE. SYSTEM CONTROL IMMEDIATELY NOTIFIED THE LOCAL OPERATIONS WHO SYSTEMATICALLY STARTED BACKTRACKING STATIONS AND TROUBLESHOOTING UNTIL THE VENTING RELIEF VALVE WAS DISCOVERED ON 10/24/17.     THE FINAL GAS LOSS CALCULATION WAS DETERMINED BY THE MEASUREMENT GROUP FOR THE AREA WHO DETERMINED THE RELIEF VALVE BLEW INTERMITTENTLY FOR 14 DAYS UNTIL DISCOVERY ON 10/24/2017.    DURING THE INVESTIGATION, IT WAS DETERMINED ENABLE O&M TECHNICIANS WERE TESTING REGULATORS AT THIS INTERCONNECT ON 10/10/2017. AN OUTAGE PREVENTION FORM WAS UTILIZED AND TEST GAUGE WAS INSTALLED TO MONITOR PRESSURE AT THE STATION WHILE TESTING. AT THE TIME OF THEIR ARRIVAL, THE CONTROLLER NEEDLE INDICATED A SET POINT OF APPROXIMATELY 420 PSIG. ALTHOUGH THE TEST GAUGE READ A PRESSURE OF 470 PSIG, THE SET POINT ON THE CONTROLLER WAS WITHIN THE REQUIRED RANGE AND NO ADJUSTMENTS WERE MADE. AFTER TESTING WAS COMPLETED AND WHILE LOADING TOOLS, THE O&M TECHNICIANS MONITORED THE PRESSURE AT THE REGULATOR STATION WITH A TEST GAGE. AFTER MONITORING PRESSURE FOR 20 MINUTES, A FINAL READING OF APPROXIMATELY 470 PSIG WAS READ AND THE TECHNICIANS LEFT THE REGULATOR STATION.     ALTHOUGH THE INVESTIGATION CITED EQUIPMENT FAILURE AS THE MOST LIKELY CAUSE (MORE SPECIFICALLY THE LOOSE TENSION ON THE CONTROLLER ARM ALLOWING THE SET POINT TO MOVE), THE DECISION WAS MADE TO IMMEDIATELY SUSPEND, AND ULTIMATELY DISQUALIFY, THE TWO O&M TECHNICIANS ON THEIR OQ TASKS FOR TESTING REGULATORS AND CONTROL VALVES. THIS DECISION WAS BASED UPON THE FACT THEY WERE TESTING AT THE LOCATION THE DAY THE EVENT BEGAN ON 10/10/2017. THE OPERATORS WILL BE REQUIRED TO BE RE-OBSERVED ON THEIR TASKS. THE DECISION HAS ALSO BEEN MADE TO REPLACE THE BARTON CONTROLLER AT THE STATION, WHICH WAS INSTALLED IN 2007.    UPDATE 11/17/2017  - A SUPPLEMENTAL REPORT WAS SUBMITTED TO CORRECT LINE DESIGNATION ERROR IN PART B.7 AND PART B.8    UPDATE 11/27/17 - A SUPPLEMENTAL REPORT WAS SUBMITTED WITH UPDATES MADE TO THE FOLLOWING SECTIONS:   A.4, UPDATED DATE AND TIME TO REFLECT THE ESTIMATION OF THE RELEASE REACHING 3 MMCF  A.10, UPDATED ESTIMATED VOLUME OF RELEASE  A.19, UPDATED TO REFLECT WHEN SCADA INDICATIONS WERE RECOGNIZED BY CONTROLLER  E.8, UPDATED TO REFLECT LANGUAGE FROM SYSTEM CONTROL INCIDENT INVESTIGATION REPORT  G, CAUSE CHANGED TO INCORRECT OPERATION  G.7, UPDATED TO INCORRECT OPERATION  G.7.3-5, UPDATED DUE TO SELECTION OF INCORRECT OPERATION    UPDATE 1/10/18  B.5 CHANGED COUNTY    UPDATE 1/10/18  MARKED FINAL",GT (Gas Transmission),mscf,296000,2017-10-10,10,Gas,"Avinger, TX",2017-10-01
ENTERPRISE PRODUCTS OPERATING LLC,31618,YES,2017,2017-10-03T11:08:00Z,31.745631,-100.268643,10000,0,NO,0,NO,0,NO,NO,0,381323.453130789,EXCAVATION DAMAGE,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,"AT APPROXIMATELY 1108 HRS ON TUESDAY, OCTOBER 3, 2017, THE CONTROLLER ON THE MAPL SEMINOLE CONSOLE NOTICED A PRESSURE DROP ON THE SEMINOLE BLUE LINE.  SECONDS LATER, HE RECEIVED A CALL FROM A CONTRACTOR ON SITE REPORTING THAT WHILE DOING A LINE CROSSING A LINE WAS STRUCK AND PRODUCT WAS RELEASING.  THE CONTROLLER SHUT DOWN THE LINE AND BLOCKED ALL MOV VALVES IN THE AREA.    THE PIPELINE WAS PROPERLY LOCATED AND MARKED PER PROCEDURE. ENTERPRISE HAD A REPRESENTATIVE ON SITE DURING THE EXCAVATION. THE CONTRACTOR FAILED TO MAINTAIN PROPER CLEARANCE.      THE IMPORTANCE OF MAINTAINING A PROPER TOLERANCE ZONE HAS BEEN COMMUNICATED TO FIELD PERSONNEL.    THE DAMAGED SECTION OF PIPE WAS REMOVED AND REPLACED.  THE PIPELINE WAS RESTARTED ON 10/8/17.",HL (Hazardous Liquids),US BBLs,10000,2017-10-03,10,HL,"Not Within A Municipality, TX",2017-10-01
CONSUMERS ENERGY CO,2748,YES,2017,2017-11-20T21:51:00Z,42.710918,-83.291544,341152,2848,NO,0,NO,0,NO,YES,0,7617082.69960028,MATERIAL FAILURE OF PIPE OR WELD,"NATURAL GAS","ON NOVEMBER 20, 2017 AT 2150 HOURS, A BURIED 22-INCH-DIAMETER INTRASTATE NATURAL GAS TRANSMISSION PIPELINE (LINE 600), OWNED AND OPERATED BY CONSUMERS ENERGY RUPTURED IN ORION CHARTER TOWNSHIP (OAKLAND COUNTY) BETWEEN BALDWIN AND JOSLYN ROADS.  LINE 600 STRETCHES APPROXIMATELY 34 MILES FROM THE CLARKSTON JUNCTION INTERCHANGE IN CLARKSTON, MI (OAKLAND COUNTY) TO THE UTICA CITY GATE, UTICA, MI (MACOMB COUNTY).      CONSUMERS ENERGY EMPLOYEES ARRIVED ONSITE AT APPROXIMATELY 2243 HOURS AND BEGAN THE PROCESS OF ISOLATING THE 6.5 MILE SEGMENT OF LINE 600 UTILIZING EMERGENCY VALVES LOCATED AT ORION CITY GATE, ORION CHARTER TOWNSHIP, MI AND DIXIE-WATERFORD CITY GATE, CLARKSTON, MI.  THE SEGMENT WAS FULLY ISOLATED AND CLOSED AT APPROXIMATELY 2307 HOURS.    THE ESCAPING HIGH-PRESSURE NATURAL GAS IGNITED.  FIRE DAMAGE EXTENDED ALONG THE PIPELINE RIGHT-OF-WAY AND DAMAGED SEVERAL TRACTOR TRAILERS PARKED AT THE REAR OF THE PROPERTY AT 693 BROWN ROAD.  LOCAL POLICE AND FIRE PERSONNEL RESPONDED. THERE WERE NO FATALITIES OR INJURIES AS A RESULT OF THE RUPTURE.    THE DAMAGED PIPELINE AND ASSOCIATED FRAGMENTS WERE SECURED AND TRANSPORTED TO CONSUMERS ENERGY'S TRAIL STREET LABORATORY FOR METALLURGICAL TESTING AND DETERMINATION OF A FAILURE MODE. A PRELIMINARY CAUSE OF FAILURE HAS BEEN IDENTIFIED AS OVERLOAD FAILURE DUE TO FILL MATERIAL PLACE OVER THE PIPELINE.    AN INTERNAL TEAM WAS ASSEMBLED IMMEDIATELY FOLLOWING THE INCIDENT TO COMPLETE A ROOT CAUSE INVESTIGATION.  THE INVESTIGATION INCLUDED DEVELOPING A SEQUENCE OF EVENTS, AND A REVIEW OF THE SCENE AND PERTINENT FACTS NEEDED TO IDENTIFY A ROOT CAUSE(S).  COUNTERMEASURES WILL ALSO BE DEVELOPED TO PREVENT RE-OCCURRENCE.      THE RUPTURED SEGMENT OF LINE 600 WILL NOT BE RETURNED TO SERVICE UNTIL THE INVESTIGATION AND APPROPRIATE REMEDIATION ACTIONS HAVE BEEN COMPLETED.     CONSUMERS ENERGY LABORATORY SERVICES CONCLUDED THE RUPTURE ON CONSUMERS ENERGY LINE 600 WAS THE RESULT OF A TENSILE OVERLOAD THROUGH THE 22"" OD X 0.281 WALL PIPE ADJACENT TO THE EAST END GIRTH WELD WHERE AN 11.8' SECTION OF 22"" OD X 0.375 WALL PIPE WAS INSTALLED DURING REMEDIATION WORK IN 2009.    THE INSTANTANEOUS NATURE OF OVERLOAD FAILURE AND THE TIME DURATION FROM WHEN THE PIPE WAS INSTALLED UNTIL THE FAILURE OCCURRED SUGGESTS LOADING CONDITIONS CHANGED OVER TIME; HOWEVER, THE EXACT CAUSE FOR THIS FAILURE COULD NOT BE DETERMINE FROM METALLOGRAPHIC ANALYSIS.  CORROSION WAS NOT FOUND TO BE A CONTRIBUTING FACTOR IN THE FAILURE.    THE RCA TEAM SIMILARLY DETERMINED THE ROOT CAUSE OF THE PIPELINE FAILURE TO BE OVERLOAD AS A RESULT OF APPROXIMATELY 21' OF FILL MATERIAL ON TOP OF THE GAS PIPELINE WHICH LACKED SUPPORT DUE TO THE PRESENCE OF HIGHLY COMPRESSIBLE SOILS BELOW THE PIPELINE.  THE WELD ID OFFSET (HI-LO) WHICH EXCEEDED CODE ALLOWABLE 0.155"" VERSUS 3/32"" (.09375) AT THE 2009 REMEDIATION TIE-IN TO EXISTING PIPE WAS DETERMINE TO BE A CONTRIBUTING FACTOR BUT NOT A SECONDARY ROOT CAUSE.    THE RCA TEAM ALSO IDENTIFIED HUMAN AND SYSTEMIC ROOT COMPONENTS THAT MAY HAVE CONTRIBUTED TO THE FAILURE.  CORRECTIVE ACTIONS TO MINIMIZE THE POTENTIAL FOR REOCCURRENCE HAVE BEEN IMPLEMENTED.    CONSUMERS ENERGY REPLACED APPROXIMATELY 1,200 FEET OF LINE 600 NORTH OF BROWN RD. AND WEST OF JOSLYN RD. IN LAKE ORION, MI. THE ENTIRE DISTANCE WAS REPLACED USING HORIZONTAL DIRECTIONAL DRILLING METHODS (HDD). THE HDD METHOD WAS SELECTED IN ORDER TO ACHIEVE DEPTHS BELOW THE COMPRESSIBLE ORGANIC SOIL LAYERS THAT CONTRIBUTED TO THE FAILURE OF THE PIPELINE.     ALL REMEDIATION ACTIVITIES AND HYDROSTATIC TESTING WERE PERFORMED IN ACCORDANCE WITH APPLICABLE REGULATIONS AND THE RUPTURE SEGMENT OF THE PIPELINE WAS RETURNED TO NORMAL OPERATIONS ON FRIDAY, MARCH 23, 2018.",GT (Gas Transmission),mscf,344000,2017-11-20,11,Gas,"Orion Charter Township, MI",2017-11-01
"DENBURY GULF COAST PIPELINES, LLC",32545,YES,2017,2017-11-03T08:30:00Z,31.5941658,-90.5269165,106,10292,NO,0,NO,0,NO,NO,0,104147.408669878,MATERIAL FAILURE OF PIPE OR WELD,CO2 (CARBON DIOXIDE),"ON 11/3/2017 AT 08:30, A DENBURY EMPLOYEE CONDUCTING ROW PATROLS FOR PRODUCTION PIPELINE REPORTED VAPORS AT GROUND LEVEL OVER THE PIPELINE ROW.  PIPELINE OPERATIONS WAS PROMPTLY NOTIFIED AND ISOLATION AND SHUTDOWN WAS INITIATED ON ALL DENBURY PIPELINES IN THE AFFECTED ROW.  THE AREA SURROUNDING THE LEAK WAS SECURED AND THE RELEASE DID NOT RESULT IN EXPLOSION, FIRE, DEATH, PERSONAL INJURY, SIGNIFICANT PROPERTY DAMAGE, OR POLLUTION OF ANY WATER BODY, AND WAS CONFINED TO THE PIPELINE RIGHT OF WAY.  AT 13:30 ON 11/3/2017, THE WEST GWINVILLE CO2 PIPELINE WAS ISOLATED FROM ITS SOURCE (BY CLOSING THE UPSTREAM AND DOWNSTREAM VALVES) AND AT 14:30 BLOW DOWN WAS INITIATED ON THE ISOLATED SEGMENT.  ON 11/4/2017 DURING DEPRESSURIZATION, SHALLOW HYDRO-VAC EXCAVATION WAS INITIATED TO ASSIST IN DETERMINING THE SOURCE OF THE LEAK.  DEPRESSURIZATION WAS COMPLETED AT 18:30 ON 11/4/2017.  UPON MECHANICAL EXCAVATION ON 11/5/2017, A LEAK INDICATION WAS OBSERVED AT 09:30 ON THE WEST GWINVILLE CO2 PIPELINE.  AN NRC TELEPHONIC REPORT WAS INITIATED AT 10:29 ON 11/5/2017.  A TOTAL LENGTH OF 66 FT OF PIPE WAS EXPOSED, COATING REMOVED, AND EXAMINED BY MAGNETIC PARTICLE INSPECTION.  UPON COMPLETION OF EXAMINATION THE AFFECTED PIPELINE WAS REMOVED AND REPLACED WITH PRE-TESTED PIPE ON 11/10/2017.  X-RAY OF BOTH WELDS WAS ACCEPTED.  THE PIPELINE WAS RESTARTED ON 11/15/2017 AT 10:48 WITHOUT INCIDENT.",HL (Hazardous Liquids),US BBLs,10398,2017-11-03,11,HL,"Not Within A Municipality, MS",2017-11-01
ATLANTA GAS LIGHT CO,792,YES,2017,2017-12-21T00:27:00Z,33.466092,-84.048312,60428.16,0,NO,0,NO,0,NO,NO,0,237438.111875481,MATERIAL FAILURE OF PIPE OR WELD,"NATURAL GAS","A 4-INCH HP STEEL MAIN WITH A BULL PLUG END CONNECTED BY A STYLE 700 POSI-HOLD COMPRESSION COUPLING SEPARATED FROM THE MAIN. AS A RESULT OF THE SEPARATION, GAS SERVICE TO 211 CUSTOMERS WAS INTERRUPTED TO MAKE REPAIRS TO THE MAIN. AT THIS POINT IT WAS DETERMINED THAT THE INCIDENT RESULTED IN A COST THAT EXCEEDED THE $50,000 THRESHOLD FOR REPORTING. THE NATIONAL RESPONSE CENTER (NRC) WAS CONTACTED AT THAT TIME.",GD (Gas Distribution),mscf,60428.16,2017-12-21,12,Gas,"Mcdonough, GA",2017-12-01
PHILLIPS 66 PIPELINE LLC,31684,NO,2017,2017-12-06T01:06:00Z,35.265278,-101.890833,35,0,NO,0,NO,0,NO,NO,0,74311.9673953316,EQUIPMENT FAILURE,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"AT APPROXIMATELY 1:06 AM ON WEDNESDAY, DECEMBER 6, 2017, THE AMARILLO TERMINAL OPERATOR DISCOVERED THE TK-801 DIESEL PUMP SEAL HAD FAILED AND WAS LEAKING DIESEL TO THE PUMP BASE AND TO THE GROUND.  THE PUMP WAS DELIVERING DIESEL TO NUSTAR'S SAAL PIPELINE.  THE OPERATOR NOTIFIED NUSTAR AND THEN SHUTDOWN AND ISOLATED THE PUMP TO STOP THE LEAK.     THE ROOT CAUSE OF THE PUMP SEAL FAILURE WAS A FAILURE OF THE THRUST BEARING, WHICH OCCURRED DUE TO WEAR CAUSED BY THE PUMP SITTING IDLE OVER AN EXTENDED PERIOD. WHEN THE THRUST BEARING FAILED, IT CAUSED THE SHAFT TO MOVE AND CREATED A GAP IN THE MECHANICAL SEAL.",HL (Hazardous Liquids),US BBLs,35,2017-12-06,12,HL,"Amarillo, TX",2017-12-01
ROCKIES EXPRESS PIPELINE LLC,32163,YES,2018,2018-01-31T02:41:00Z,39.829953,-81.318751,23500,0,NO,0,NO,0,NO,YES,0,4380257.29901258,"NATURAL FORCE DAMAGE","NATURAL GAS","THE SENECA LATERAL, A PORTION OF THE ROCKIES EXPRESS PIPELINE, OWNED AND OPERATED BY TALLGRASS ENERGY (TALLGRASS), EXPERIENCED AN IN-SERVICE RUPTURE ON JANUARY 31, 2018 NEAR THE CITY OF SUMMERFIELD, OH AT 2:41 AM EASTERN LOCAL TIME. THE RUPTURE OCCURRED ALONG THE GIRTH WELD SEAM OF WELD ID BML-079 (STA.209+05.9). THE RUPTURED GIRTH WELD WAS A MAIN LINE WELD BETWEEN TWO 24-INCH OUTER DIAMETER (OD),  0.344-INCH WALL THICKNESS (WT), API 5L PSL 2 X70 GRADE PIPE. THE RUPTURE OCCURRED BETWEEN ROAD 513 AND ROAD 379 IN A FORESTED PORTION OF THE RIGHT OF WAY (ROW). THE MAXIMUM ALLOWABLE OPERATING PRESSURE (MAOP) OF THE LINE AT THIS LOCATION IS 1444 PSIG AND WAS OPERATING AT 1297 PSIG AT THE TIME OF RUPTURE. THE RUPTURE LOCATION IS APPROXIMATELY 4 MILES FROM THE MARK WEST PROCESSING PLANT AND 10 MILES FROM THE SENECA COMPRESSOR STATION. THE ENTIRE ROUTE IS CLASS 1 NON-HCA. THE LINE WAS NOT FLOWING ANY GAS AT THE TIME OF FAILURE. FIRE RESULTED FROM THE LINE FAILURE, THERE WERE NO INJURIES, AND THE ONLY KNOWN PROPERTY DAMAGE WAS TO SURROUNDING TREES.     TALLGRASS CONDUCTED A ROOT CAUSE ANALYSIS (RCA) WITH THE GOALS OF IDENTIFYING CAUSAL FACTORS ASSOCIATED WITH THE RUPTURE EVENT AND DEVELOPING POTENTIAL PROACTIVE ACTION PLANS FOR ELIMINATING SIMILAR THREATS. THE RCA TEAM FOCUSED ON CAUSAL FACTORS ASSOCIATED WITH THE RUPTURE EVENT: ENVIRONMENTAL, MATERIALS, CONSTRUCTION/INSTALLATION AND INTEGRITY MANAGEMENT.    SUBSEQUENT TO THE RCA DISCUSSION, AND WITH AGREEMENT FROM ALL PARTIES INVOLVED, IT WAS DEEMED THAT THE GIRTH WELD RUPTURE WAS AN OVERLOAD FAILURE CAUSED BY AXIAL STRESS DUE TO MOVEMENT OF THE PIPE THAT EXCEEDED THE CROSS-SECTIONAL TENSILE STRENGTH OF THE NET SECTION WELD ZONE SURROUNDING THE CRACK INITIATION LOCATION. THIS DETERMINATION IS SUPPORTED BY METALLURGICAL ANALYSIS, STRAIN CAPACITY EVALUATION  AND GEOTECHNICAL FINDINGS.",GT (Gas Transmission),mscf,23500,2018-01-31,1,Gas,"2.5 Miles Ne Of Summerfield, OH",2018-01-01
"KINDER MORGAN LIQUID TERMINALS, LLC",26041,YES,2018,2018-01-18T07:05:00Z,29.71842,-95.18515,435,0,NO,0,NO,0,NO,NO,0,148656.391659112,INCORRECT OPERATION,BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),"ON JANUARY 18, 2018 WHILE PERFORMING AN INTERNAL TANK TO TANK TRANSFER, A FAILURE IN SCADA CAUSED COMMUNICATION FAILURE. THE ON-SHIFT OPERATOR FAILED TO FOLLOW PROCEDURE, WHICH RESULTED IN TANK 35-3 OVERFILLING AND SPILLING APPROXIMATELY 435 BBLS OF FUEL GRADE ETHANOL INTO SECONDARY CONTAINMENT. THE TERMINAL SHUTDOWN OPERATIONS AND THE EMERGENCY RESPONSE TEAM WAS DISPATCHED. THE PRODUCT WAS RECOVERED; THE AREA REMEDIATED; AND TERMINAL OPERATIONS RESTARTED.   THE EMPLOYEES ON SHIFT WERE SENT FOR DRUG AND ALCOHOL TESTING AND APPLICABLE OQ COVERED TASKS WERE REVOKED.     CORRECTIVE ACTIONS: EMPLOYEES AT THE TERMINAL WERE RETRAINED ON PROCEDURE.",HL (Hazardous Liquids),US BBLs,435,2018-01-18,1,HL,"Pasadena, TX",2018-01-01
