Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Pre 1940 or Unknown ,1940-1949,1950-1959 ,1960-1969,1970-1979,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,Total By Decade Miles,Trans pre 1940 Offshore Miles,Trans pre 1940 Onshore Miles,Trans Unknown by Dec Offshore Miles,Trans Unknown by Dec Onshore Miles,State Abbreviation
2007,2022-01-11,TX,31411,PROVIDENCE PARTNERS LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31425,MIDCOAST PIPELINES (TEXAS GATHERING) L.P.,37,0,0,0,61,0,0,27,,,125,0,0,0,37,TX
2007,2022-01-11,TX,31429,GALLOWAY ENERGY CO,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31430,MORTIMER PRODUCTION COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31443,"ALON USA, LP",0,0,0,0,0,16,0,0,,,16,0,0,0,0,TX
2007,2022-01-11,TX,31450,"OSBORN, W B OIL & GAS OPERATIONS",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31451,KINDER MORGAN TEXAS PIPELINE CO,229,60,813,142,155,729,113,64,,,2305,0,40,0,189,TX
2007,2022-01-11,TX,31477,CPN PIPELINE COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31480,BIS TEPSCO INC.,0,0,0,0,0,0,2.68,0.24,,,2.92,0,0,0,0,TX
2007,2022-01-11,TX,31491,SANCHEZ OIL & GAS CORP,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31502,OCCIDENTAL PERMIAN LTD,0,0,0,0,0,0,9.55,8,,,17.55,0,0,0,0,TX
2007,2022-01-11,TX,31518,NETCO PIPELINE LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31519,MISSION PIPELINE CO,0,0,20,0,0,0,2,0,,,22,0,0,0,0,TX
2007,2022-01-11,TX,31523,ANDERSON OIL LTD,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31531,"ONEOK WESTEX TRANSMISSION, LLC",22.47,13.64,418.77,522.9,726.87,511.95,44.05,5.66,,,2266.31,0,22.47,0,0,TX
2007,2022-01-11,TX,31534,"ONEOK TEXAS GAS STORAGE, LLC",0,0,0,0,0,2.8,8.97,0,,,11.77,0,0,0,0,TX
2007,2022-01-11,TX,31557,"SOUTHCROSS GULF COAST TRANSMISSION, LTD",56,0,0,0,0,0,0,0,,,56,0,0,0,56,TX
2007,2022-01-11,TX,31569,ODESSA - ECTOR POWER PARTNERS L.P,0,0,0,0,0,0,0,10.199,,,10.199,0,0,0,0,TX
2007,2022-01-11,TX,31594,"SOUTHCROSS MUSTANG TRANSMISSION, LTD.",42,0,113,62,8,109,15,25,,,374,0,0,4,38,TX
2007,2022-01-11,TX,31595,SOUTHCROSS CCNG GATHERING LTD,0,0,0,0,0,0,0,8,,,8,0,0,0,0,TX
2007,2022-01-11,TX,31600,"SPINNAKER EXPLORATION COMPANY, L.L.C.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31605,"SILVER CREEK OIL & GAS, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.",4,10,0,0,293,156,60,392,,,915,0,0,0,4,TX
2007,2022-01-11,TX,31614,ENBRIDGE PIPELINES (NE TEXAS) L.P.,0,0,0,0,0,0,8,0,,,8,0,0,0,0,TX
2007,2022-01-11,TX,31618,ENTERPRISE PRODUCTS OPERATING LLC,164,62,747,1389,1227,620,428,27,,,4664,0,152,0,12,TX
2007,2022-01-11,TX,31622,GREENLIGHT GAS INC,0,0,57.42,22.72,0.82,0.45,8.11,3.05,,,92.57,0,0,0,0,TX
2007,2022-01-11,TX,31630,BP AMERICA PRODUCTION,0,0,0,0,21.3,2.96,3.95,0.26,,,28.47,0,0,0,0,TX
2007,2022-01-11,TX,31643,"ENLINK DC GATHERING COMPANY, JV",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31647,SOUTH SHORE PIPELINE CO LLC,0,0,0,4.94,5.96,17,0,1.38,,,29.28,0,0,0,0,TX
2007,2022-01-11,TX,31651,OSPREY PETROLEUM CO INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31656,RUTHERFORD OIL CORP,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31659,IBC PETROLEUM INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31672,"CHAPARRAL ENERGY, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31681,TEXAS CRUDE ENERGY INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31685,AZTECA MILLING LP,0,0,0,0,0,0,8,0,,,8,0,0,0,0,TX
2007,2022-01-11,TX,31687,"HILL-LAKE GAS STORAGE, LLC",0,0,0,2,0,0,0,24,,,26,0,0,0,0,TX
2007,2022-01-11,TX,31688,AMERICO ENERGY RESOURCES LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31689,SHERWIN ALUMINA COMPANY,0,0,0,0,1,0,0,0,,,1,0,0,0,0,TX
2007,2022-01-11,TX,31690,HESCO PIPELINE CO. LLC,0,0,0,0,3.1,0,8.5,1.6,,,13.2,0,0,0,0,TX
2007,2022-01-11,TX,31703,"WILLIAMS MLP OPERATING, LLC",0,0,0,0,0,0,0,13,,,13,0,0,0,0,TX
2007,2022-01-11,TX,31705,KATY STORAGE & TRANSPORTATION LP,0,0,0,0,0,0,18,0,,,18,0,0,0,0,TX
2007,2022-01-11,TX,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",0,0,0,0,24,0,13,0,,,37,0,0,0,0,TX
2007,2022-01-11,TX,31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC",0,0,0,0,0,0,0,12,,,12,0,0,0,0,TX
2007,2022-01-11,TX,31728,"GULF SOUTH PIPELINE COMPANY, LLC",426,139,510,106,44,156,20,67,,,1468,0,426,0,0,TX
2007,2022-01-11,TX,31735,LOBO PIPELINE LP,0,0,0,0,0,24.516,3.99,0,,,28.506,0,0,0,0,TX
2007,2022-01-11,TX,31738,PENN VIRGINIA OIL AND GAS CORPORATION,3.386,0,0,0,0,0,0,25.89,,,29.276,0,0,0,3.386,TX
2007,2022-01-11,TX,31755,"NOBLE MIDSTREAM SERVICES, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31757,ANADARKO E & P COMPANY LP,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31774,"EP ENERGY E&P COMPANY, L.P.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31778,ENCANA OIL & GAS (USA) INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31786,AROC (TEXAS) INC,0,0,0,0,0,3.36,0,1.594,,,4.954,0,0,0,0,TX
2007,2022-01-11,TX,31788,CALPINE TEXAS PIPELINE LP,0,0,0,0,0,0,0,36,,,36,0,0,0,0,TX
2007,2022-01-11,TX,31791,COBRA OPERATING COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31799,HUNT PETROLEUM CORPORATION,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31800,"MAS ENERGY, LLC",0,0,0,0,0,0,0,4,,,4,0,0,0,0,TX
2007,2022-01-11,TX,31801,TANDEM ENERGY CORPORATION,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31803,STROUD PETROLEUM INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31804,GATEWAY OFFSHORE PIPELINE CO,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31811,"PIPELINE OPERATORS OF TEXAS, LLC",0,0,0,0,0,0,0,13,,,13,0,0,0,0,TX
2007,2022-01-11,TX,31838,"ROBIN OF PERRYTON, CORPORATION",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31841,KIAWAH RESOURCES LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31848,LANDFILL GAS PRODUCTION LLC,0,0,0,0,0,0,5,0,,,5,0,0,0,0,TX
2007,2022-01-11,TX,31852,REGENCY FIELD SERVICES LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31864,APACHE CORPORATION,18,0,0,0,0,0,0,0,,,18,0,0,12,6,TX
2007,2022-01-11,TX,31868,"STONEWATER PIPELINE COMPANY, LLC",0,0,0,0,0,5.5,0,0,,,5.5,0,0,0,0,TX
2007,2022-01-11,TX,31869,"PRISM GAS SYSTEMS I, L.P.",0,0,0,2.3,7.3,0,0,0,,,9.6,0,0,0,0,TX
2007,2022-01-11,TX,31876,"EP ENERGY GATHERING COMPANY, L.L.C.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31890,WSP USA INC.,0,0,0,0,0,9,14,0,,,23,0,0,0,0,TX
2007,2022-01-11,TX,31899,"MEADWESTVACO CORPORATION TEXAS, LP",0,0,0,0,0,0,9,0,,,9,0,0,0,0,TX
2007,2022-01-11,TX,31913,"MAIN ENERGY, INC.",20,0,0,0,0,0,1,2,,,23,0,0,19,1,TX
2007,2022-01-11,TX,31924,COPANO FIELD SERVICES/UPPER GULF COAST LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31925,COPANO PIPELINES/SOUTH TEXAS LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31926,COPANO PIPELINES/UPPER GULF COAST LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31939,"XTX PIPELINE COMPANY, LLC",0,0,0,0,0,0,0,7.16,,,7.16,0,0,0,0,TX
2007,2022-01-11,TX,31943,COLT MIDSTREAM LLC,72,0,0,8,50,4,61,8,,,203,0,72,0,0,TX
2007,2022-01-11,TX,31949,SW GATHERING,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31968,"WTG GAS TRANSMISSION COMPANY, LLC",0,0,134.9,271.67,90.4,0,0,22.95,,,519.92,0,0,0,0,TX
2007,2022-01-11,TX,31978,ATMOS PIPELINE - TEXAS,707,700,964,1392,1035,327,804,140,,,6069,0,705,0,2,TX
2007,2022-01-11,TX,31994,"PANTHER OPERATING COMPANY, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,31995,"PANTHER INTERSTATE PIPELINE ENERGY, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32001,"WOODLAWN PIPELINE COMPANY, INC.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32007,SUPERIOR PIPELINE COMPANY L.L.C.,0,0,0,0,0,0,0,1.339,,,1.339,0,0,0,0,TX
2007,2022-01-11,TX,32012,"NORTHSTAR GOM, L.L.C",0,0,0,0,0,0,2.344,0,,,2.344,0,0,0,0,TX
2007,2022-01-11,TX,32019,"MUSTANG ISLAND GATHERING, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32021,VALENCE MIDSTREAM LIMITED,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32023,"MONTGOMERY GAS TRANSMISSION, INC.",0,0,0,0,0,0,0,5.6,,,5.6,0,0,0,0,TX
2007,2022-01-11,TX,32024,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",16.8,35.53,22.41,9.37,5.9,9.64,24,2,,,125.65,0,4,0,12.8,TX
2007,2022-01-11,TX,32036,ZINN PETROLEUM COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32041,PEAK GAS GATHERING L.P.,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32045,"EAGLE ROCK DESOTO PIPELINE, L.P.",1.695,0,52.861,30.711,2.816,28.402,18.251,8.222,,,142.958,0,1.695,0,0,TX
2007,2022-01-11,TX,32049,CORLENA OIL COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32050,JIL OIL CORP.,0,0,0,0,0,1.45,0,0,,,1.45,0,0,0,0,TX
2007,2022-01-11,TX,32052,"WHITE MARLIN OPERATING COMPANY, LLC",0,0,0,0,14.8,0,0,0,,,14.8,0,0,0,0,TX
2007,2022-01-11,TX,32056,EL PASO CGP GAS TRANSMISSION CO.,0,0,0,0,0,0,8,0,,,8,0,0,0,0,TX
2007,2022-01-11,TX,32060,"ENGLISH BAY PIPELINE, L.P.",0,0,0,0,0,0,0,24.69,,,24.69,0,0,0,0,TX
2007,2022-01-11,TX,32087,"EXCO OPERATING COMPANY, LP",0,0,0,0,0,0,2,0,,,2,0,0,0,0,TX
2007,2022-01-11,TX,32099,ENERGY TRANSFER COMPANY,702,371,633,1420,944,968,334,625,,,5997,0,194,0,508,TX
2007,2022-01-11,TX,32111,HENDERSON GATHERING LLC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32112,"EAGLE ROCK MIDSTREAM, LP",0,0,0,62.397,5.327,0,5.63,0,,,73.354,0,0,0,0,TX
2007,2022-01-11,TX,32113,"ENLINK NORTH TEXAS PIPELINE, LP",0,0,0,0,0,0,0,134,,,134,0,0,0,0,TX
2007,2022-01-11,TX,32124,"BARNETT GATHERING, LLC",0,0,0,0,0,0,0,10,,,10,0,0,0,0,TX
2007,2022-01-11,TX,32128,COMMERCE PIPELINE L.P.,0,0,0,0,0,0,0,3,,,3,0,0,0,0,TX
2007,2022-01-11,TX,32131,"MARLIN MIDSTREAM, LLC",0,0,0,0,0,0,0,0.5,,,0.5,0,0,0,0,TX
2007,2022-01-11,TX,32132,MISSION VALLEY PIPELINE,0,0,0,0,0,0,0,0.5,,,0.5,0,0,0,0,TX
2007,2022-01-11,TX,32137,NEW CENTURY EXPLORATION,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32151,"TRI-C RESOURCES, INC.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32155,TRIAD ENERGY CORPORATION,0,0,3,0,0,0,0,0,,,3,0,0,0,0,TX
2007,2022-01-11,TX,32162,OHM OPERATING,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32166,"SEMGAS, L.P.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32167,QUICKSILVER RESOURCES INC,0,0,0,0,0,0,0,18.284,,,18.284,0,0,0,0,TX
2007,2022-01-11,TX,32168,"DENTON GATHERING MANAGEMENT, L.L.C.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32171,EMPIRE PIPELINE CORPORATION,0,0,0,0,23.6,0,0,0,,,23.6,0,0,0,0,TX
2007,2022-01-11,TX,32181,"TREND GATHERING & TREATING, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32199,UNIT PETROLEUM COMPANY,1,0,0,0,0,0,0,1,,,2,0,0,0,1,TX
2007,2022-01-11,TX,32203,ROSETTA RESOURCES,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32204,"OLD RIVER PIPELINE, LLC.",0,0,0,0,0,0,0,9.42,,,9.42,0,0,0,0,TX
2007,2022-01-11,TX,32205,"DAVIS PETROLEUM PIPELINE, LLC.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32206,"FREEPORT LNG DEVELOPMENT, L.P.",0,0,0,0,0,0,0,9.68,,,9.68,0,0,0,0,TX
2007,2022-01-11,TX,32218,"LEGEND NATURAL GAS II, LP",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32219,REEF INTERNATIONAL LLC,0,0,0,0,0,0,0,8.333,,,8.333,0,0,0,0,TX
2007,2022-01-11,TX,32226,TECPETROL CORPORATION,0,0,0,0,0,0,0,2,,,2,0,0,0,0,TX
2007,2022-01-11,TX,32231,"MONUMENT PIPELINE, LP",0,8.3,56.74,0,0,0.39,4.96,5.41,,,75.8,0,0,0,0,TX
2007,2022-01-11,TX,32232,"WTG GAS PROCESSING, L.P.",0,0,0,0,0,26,21.95,0.05,,,48,0,0,0,0,TX
2007,2022-01-11,TX,32233,"BESCO OPERATING, L.P.",0,0,0,0,0,2.2,0,0,,,2.2,0,0,0,0,TX
2007,2022-01-11,TX,32234,"EAGLE ROCK OPERATING, L.P.",0,0,0,0,0,0,3,0,,,3,0,0,0,0,TX
2007,2022-01-11,TX,32236,"EAGLE ROCK FIELD SERVICES, L.P.",0,0,0,0,0,0,0,2.5,,,2.5,0,0,0,0,TX
2007,2022-01-11,TX,32239,"TUCKER ENERGY SOLUTIONS, LLC",0,0,0,0,0,20,13,29.5,,,62.5,0,0,0,0,TX
2007,2022-01-11,TX,32244,"BLACK POOL ENERGY, L.P.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32250,"WILLIAMS BARNETT GATHERING SYSTEM, LP",0,0,0,0,0,0,0,6.84,,,6.84,0,0,0,0,TX
2007,2022-01-11,TX,32256,SOUTHERN UNION INTRASTATE GAS PIPELINE,0,0,18,62,0,0,0,3,,,83,0,0,0,0,TX
2007,2022-01-11,TX,32268,STEPHENS PRODUCTION COMPANY,0,0,0,0,0,0,0,2.46,,,2.46,0,0,0,0,TX
2007,2022-01-11,TX,32269,HICKORY CREEK GAS GATHERING LP,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32271,"WYNN-CROSBY OPERATING, LTD",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32274,"FALCON BAY OPERATIONS, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32276,TEXANA MIDSTREAM COMPANY LP,8.33,38.55,1.16,2.19,17.67,3.97,16.32,0,,,88.19,0,0,0,8.33,TX
2007,2022-01-11,TX,32279,"VINTON PIPELINE, LLC",0,0,0,0,0,5.1,0,0,,,5.1,0,0,0,0,TX
2007,2022-01-11,TX,32285,"WORSHAM-STEED GAS STORAGE, LLC",0,0,0,0,0,0,0,60,,,60,0,0,0,0,TX
2007,2022-01-11,TX,32286,PECAN PIPELINE COMPANY,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32296,TARGA RESOURCES OPERATING LLC,1,0,85,7,14.85,0,13,2,,,122.85,0,0,0,1,TX
2007,2022-01-11,TX,32303,"LUBBOCK GAS GATHERING, LTD. LLP",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32319,"CORONADO ENERGY E&P COMPANY, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32321,"MILAGRO EXPLORATION, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32323,GULF STATES TRANSMISSION CORPORATION,0,0,0,0,0,9.1,0,0,,,9.1,0,0,0,0,TX
2007,2022-01-11,TX,32327,TEXAS PIPELINE LLC,77.6,0,0,0,0,0,0,1.9,,,79.5,0,0,0,77.6,TX
2007,2022-01-11,TX,32333,"QUAIL RUN ENERGY PARTNERS, LP",0,0,0,0,0,0,0,1.95,,,1.95,0,0,0,0,TX
2007,2022-01-11,TX,32337,"LEGEND NATRUAL GAS III, LP",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32348,SHELL WESTERN E&P,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32349,"COLORADO BEND 1 POWER, LLC",0,0,0,0,0,0,0,0.6,,,0.6,0,0,0,0,TX
2007,2022-01-11,TX,32352,"MAGNOLIA GAS GATHERING, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32367,"M2 FAIRPLAY, LLC",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32372,DAL-TILE CORPORATION,0,0,0,0,0,3,0,0,,,3,0,0,0,0,TX
2007,2022-01-11,TX,32376,"PELICAN TRANSMISSION, LLC",0,0,0,0,3.43,0,1.77,0,,,5.2,0,0,0,0,TX
2007,2022-01-11,TX,32383,"HORIZON PRODUCTION AND OPERATING, LLC",4,0,0,0,0,0,0,0,,,4,0,0,0,4,TX
2007,2022-01-11,TX,32389,"CENTAURI TECHNOLOGIES, LP",0,0,0,0,0,0,0,4.08,,,4.08,0,0,0,0,TX
2007,2022-01-11,TX,32408,"GENESIS NATURAL GAS PIPELINE, L.P.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32427,DEWBRE PETROLEUM CORP,0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,TX,32430,"TRADITION RESOURCES OPERATING, LLC",24,0,0,0,0,0,0,0,,,24,0,0,24,0,TX
2007,2022-01-11,TX,32449,"EROC GATHERING COMPANY, L.P.",0,0,0,0,0,0,0,0,,,0,0,0,0,0,TX
2007,2022-01-11,UT,473,"WESTERN MIDSTREAM PARTNERS, LP",0,0,0,0,0,0,7.2,0,,,7.2,0,0,0,0,UT
2007,2022-01-11,UT,844,KERN RIVER GAS TRANSMISSION CO,0,0,0,0,0,0,369.943,341.968,,,711.911,0,0,0,0,UT
2007,2022-01-11,UT,2564,COLORADO INTERSTATE GAS CO,0,0,0,0,0,0,28,83,,,111,0,0,0,0,UT
2007,2022-01-11,UT,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",0,18,66,230,170,204,124,220,,,1032,0,0,0,0,UT
2007,2022-01-11,UT,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,10,5,103,167,93,399,250,113,,,1140,0,10,0,0,UT
2007,2022-01-11,UT,13845,NORTHWEST PIPELINE LLC,13.15,0,146.23,3.16,39.66,3.09,15.59,3.42,,,224.3,0,0,0,13.15,UT
2007,2022-01-11,UT,30047,"BLANDING, CITY OF",0,0,0,0,0,0,33,0,,,33,0,0,0,0,UT
2007,2022-01-11,UT,31178,XTO ENERGY INC,0,0,0,0,0,0,3,0,,,3,0,0,0,0,UT
2007,2022-01-11,UT,31352,WHITING PETROLEUM CORP,0,0,0,0,2.4,0,0,0,,,2.4,0,0,0,0,UT
2007,2022-01-11,UT,31618,ENTERPRISE PRODUCTS OPERATING LLC,0,0,0,0,0,0,0.074,0,,,0.074,0,0,0,0,UT
2007,2022-01-11,UT,31778,ENCANA OIL & GAS (USA) INC,0,0,0,0,0,0,0,0,,,0,0,0,0,0,UT
2007,2022-01-11,UT,31805,HOLLY REFINING & MARKETING COMPANY,0,0,0,0,0,0,0,4,,,4,0,0,0,0,UT
2007,2022-01-11,UT,31826,CHEVRON PRODUCTS COMPANY,0,0,0,0,0,0,2,0,,,2,0,0,0,0,UT
2007,2022-01-11,UT,32076,COLORADO ENERGY MANAGEMENT,0,0,0,0,0,0,0,5,,,5,0,0,0,0,UT
2007,2022-01-11,UT,32141,RESOLUTE NATURAL RESOURCES COMPANY,0,0,0,0,0,7.1,0,0,,,7.1,0,0,0,0,UT
2007,2022-01-11,VA,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,0,0,0,0,0,0,8,0,,,8,0,0,0,0,VA
2007,2022-01-11,VA,2604,COLUMBIA GAS OF VIRGINIA INC,0,0,20,17,0,0,19,6,,,62,0,0,0,0,VA
2007,2022-01-11,VA,2616,"COLUMBIA GAS TRANSMISSION, LLC",6,0,443,356,115,78,107,33,,,1138,0,0,0,6,VA
2007,2022-01-11,VA,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",0,0,0,0,49,0,28,17,,,94,0,0,0,0,VA
2007,2022-01-11,VA,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",0,0,0.31,130.82,0.04,48.39,16.21,198.55,,,394.32,0,0,0,0,VA
2007,2022-01-11,VA,17540,ROANOKE GAS CO,0,0,46,0,20,0,0,0,,,66,0,0,0,0,VA
2007,2022-01-11,VA,18292,SHENANDOAH GAS CO,0,0,0,23,0,0,1,0,,,24,0,0,0,0,VA
2007,2022-01-11,VA,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,0.08,0,351.3,366.27,28.76,18.48,45.59,26.18,,,836.66,0,0,0,0.08,VA
2007,2022-01-11,VA,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),0,0,0,0,0,0,0,1,,,1,0,0,0,0,VA
2007,2022-01-11,VA,21349,VIRGINIA NATURAL GAS,0,0,0,0,0,0,156,0,,,156,0,0,0,0,VA
2007,2022-01-11,VA,21350,VIRGINIA POWER,0,0,0,0,0,0,17,0,,,17,0,0,0,0,VA
2007,2022-01-11,VA,22182,WASHINGTON GAS LIGHT CO,0,11,24,35,6,3,1,1,,,81,0,0,0,0,VA
2007,2022-01-11,VA,30962,SPECTRA ENERGY VIRGINIA PIPELINE COMPANY,0,0,0,0,0,0,44,43,,,87,0,0,0,0,VA
2007,2022-01-11,VA,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",0,0,0,0,0,6,14,1,,,21,0,0,0,0,VA
2007,2022-01-11,VA,31246,"CHESAPEAKE APPALACHIA, L.L.C.",0,0,0,0,0,0,0,1.023,,,1.023,0,0,0,0,VA
2007,2022-01-11,VA,31604,EQUITRANS MIDSTREAM CORPORATION,0,0,12,0,0,1,2,1.25,,,16.25,0,0,0,0,VA
2007,2022-01-11,VA,31916,"WM RENEWABLE ENERGY, LLC",0,0,0,0,0,0,0,22,,,22,0,0,0,0,VA
2007,2022-01-11,VA,31917,"LYNCHBURG GAS PRODUCERS, LLC",0,0,0,0,0,0,0,1,,,1,0,0,0,0,VA
2007,2022-01-11,VT,21190,VERMONT GAS SYSTEMS INC,0,0,0,49,5,0,9,7,,,70,0,0,0,0,VT
2007,2022-01-11,VT,31145,PORTLAND NATURAL GAS TRANSMISSION SYSTEM,0,0,0,0,0,0,1,0,,,1,0,0,0,0,VT
2007,2022-01-11,WA,570,FERNDALE PIPELINE SYSTEM,0,0,0,0,0,0,36.5,0,,,36.5,0,0,0,0,WA
2007,2022-01-11,WA,849,"SUMAS COGENERATION CO., L.P.",0,0,0,0,0,0,4,0,,,4,0,0,0,0,WA
2007,2022-01-11,WA,2128,CASCADE NATURAL GAS CORP,0,0,23,50,32,21,17,0,,,143,0,0,0,0,WA
2007,2022-01-11,WA,8140,INLAND EMPIRE PAPER CO,0,0,0,0,0,3,0,0,,,3,0,0,0,0,WA
